 0.00894217   0.0102273  0.00133991   0.0172776   0.0216179  -0.0135351   0.0222046 -0.00592003  0.00512595  0.00881448 -0.00811167  -0.0145345   0.0154709   0.0206197 0.000797941  0.00632583  0.00594352   0.0238663   0.0174432   0.0215668
 0.00554326 -0.00417814   0.0169119  -0.0039975   0.0161985    0.011213   0.0119294 -0.00254597   0.0212366   0.0183011  0.00849762  0.00664347 -0.00508454  0.00988394  0.00555481  0.00181509 -0.00141165 -0.00189234 0.000838456  0.00743808
   0.042786   0.0645652   0.0496261   0.0292455   0.0369857   0.0559432   0.0306348   0.0489155   0.0595338   0.0505437   0.0353358    0.034827   0.0448132   0.0556335   0.0489095   0.0312107   0.0349827   0.0495762   0.0547719   0.0317807
  -0.014314  -0.0231341  -0.0218179  -0.0123885  -0.0186716  -0.0188665  -0.0138548  -0.0115607   0.0117643 -0.00462211  -0.0201039   -0.017485  -0.0157297  -0.0163062  -0.0342475  -0.0238349  -0.0151929 -0.00563474  -0.0135179 -0.00984048
 0.00977263   0.0207604  0.00682046   0.0247946     0.02837   0.0316787 0.000947825   0.0380834   0.0233281   0.0172264   0.0117425   0.0322266   0.0149398   0.0135071   0.0183161   0.0244049   0.0201321   0.0322287   0.0349934   0.0245103
  -0.192379   -0.207227    -0.19404   -0.205919   -0.201108   -0.205176   -0.187841   -0.184464   -0.209971    -0.20391   -0.179303   -0.185884   -0.194527   -0.188991   -0.201029   -0.191299   -0.206749   -0.191709   -0.188458   -0.202306
  -0.243726   -0.255614   -0.220808   -0.237815   -0.237122   -0.250412   -0.239254   -0.254002   -0.248823   -0.244653   -0.232244   -0.226357   -0.248618   -0.246051   -0.245523    -0.24414   -0.241547   -0.256319   -0.224513   -0.237868
   0.149693     0.17157    0.179761    0.178773    0.157003    0.189702    0.168221    0.163731    0.191939     0.16396    0.152126    0.156121    0.149465    0.163276    0.186781    0.155518    0.153402    0.170628    0.143834    0.186881
  -0.377542    -0.38474   -0.396855   -0.398582   -0.395968   -0.395032   -0.387228   -0.388852   -0.411025    -0.39443    -0.38986   -0.380312   -0.362334   -0.390745   -0.389775   -0.382926   -0.387318   -0.398536    -0.40137   -0.406943
   0.424597    0.441799    0.433102    0.427473     0.43737    0.419522    0.415433    0.419249    0.444336    0.444551    0.424225    0.426748    0.416776    0.428182    0.431641    0.423695    0.413104    0.440671    0.439809    0.429342
