   0.0301911    0.0289763    0.0204575       0.0362    0.0431354   0.00599911    0.0446859    0.0160885    0.0241702    0.0296305    0.0135837   0.00780956    0.0381618    0.0413801    0.0188684    0.0271114    0.0264251    0.0440232    0.0391234    0.0404067
    0.042433    0.0288975    0.0532249    0.0299625    0.0528017    0.0442708    0.0522863    0.0332974    0.0551379    0.0549118    0.0466131    0.0457379     0.033883    0.0457065    0.0388101    0.0374138    0.0323995    0.0326371    0.0368621     0.041369
  -0.0292186   -0.0106086   -0.0255234    -0.045261    -0.036538   -0.0189351   -0.0413296   -0.0240626   -0.0173701   -0.0243651   -0.0376533   -0.0383377   -0.0258849   -0.0172905   -0.0264132   -0.0412509   -0.0369951   -0.0250339   -0.0188067   -0.0431343
 -0.00399766   -0.0159415   -0.0123176  -0.00477334  -0.00923383   -0.0112367  -0.00110353  -0.00174833    0.0195067   0.00503879  -0.00891526  -0.00552819  -0.00378127  -0.00691119    -0.026597   -0.0144237  -0.00754655   0.00273062  -0.00486221  -0.00216284
 -0.00354205   0.00473937  -0.00821065   0.00860917    0.0138409    0.0148584  -0.00979877    0.0246115   0.00580044    0.0022037  -0.00141418    0.0202185   0.00438813 -0.000310087   0.00251058    0.0105182   0.00327908    0.0178545    0.0198135   0.00829578
   0.0232883   0.00861809    0.0223828   0.00973002    0.0181256    0.0112493    0.0334257    0.0339738    0.0112598    0.0173922    0.0381835    0.0348412    0.0236798    0.0268143    0.0143056    0.0241377   0.00434629    0.0274921    0.0269446    0.0143899
  -0.0389471   -0.0490743    -0.010768   -0.0316101   -0.0287306   -0.0452323   -0.0291775   -0.0516295   -0.0390391   -0.0338025   -0.0260232   -0.0165653   -0.0419841   -0.0423383   -0.0381495   -0.0403263   -0.0408378   -0.0516916   -0.0211249   -0.0314966
  -0.0171152 -0.000468952    0.0121609   0.00455928   -0.0133804    0.0142139 -0.000618998  -0.00752016    0.0143615  -0.00670682   -0.0146028  -0.00465195   -0.0136575  -0.00780754    0.0153708   -0.0127628   -0.0208634  -0.00310965   -0.0253674    0.0110561
 -0.00382329  -0.00623431   -0.0103233   -0.0197663   -0.0128295   -0.0173652  -0.00353787   -0.0135787   -0.0215622   -0.0071183   -0.0106297   0.00522314    0.0124611   -0.0146939  -0.00962383  -0.00954398   -0.0220177   -0.0175292   -0.0223366   -0.0253596
 -0.00146615    0.0109133   0.00780001  -0.00257315   0.00312052  -0.00827588   -0.0125019  -0.00947022   0.00609545   0.00853523  -0.00388583   0.00407797  -0.00469764 -0.000921918   0.00619414  -0.00233776   -0.0158919   0.00605042   0.00572123  -0.00199582
