   0.0217984     0.022273    0.0145564    0.0289576    0.0348476  -0.00176091    0.0361081   0.00648035    0.0170464    0.0219446   0.00513716 -0.000370353    0.0292294    0.0332548    0.0128925    0.0187601    0.0173494    0.0359116    0.0304495    0.0332867
   0.0151573   0.00403519    0.0270445   0.00435538    0.0259965     0.018737    0.0231556   0.00559169    0.0288742    0.0278141    0.0185362    0.0175123   0.00566408    0.0188657    0.0140992    0.0108336   0.00655146    0.0060188     0.010062     0.015624
   0.0281823     0.048549    0.0348524    0.0131077     0.021938    0.0394213    0.0168624     0.033324    0.0425902    0.0352087    0.0208616    0.0211121     0.031346    0.0404274    0.0329907    0.0160575    0.0190168    0.0333638     0.039727    0.0153942
  -0.0767289   -0.0871297   -0.0852647    -0.076596   -0.0826727    -0.083017   -0.0766711   -0.0749342    -0.054133   -0.0691577   -0.0828658   -0.0801902   -0.0774056   -0.0794065   -0.0979897   -0.0866282   -0.0780934   -0.0701877   -0.0770848   -0.0744539
  -0.0275959   -0.0181788   -0.0316402   -0.0144999   -0.0100796  -0.00784402   -0.0360261 6.88968e-006   -0.0176358   -0.0218708   -0.0257281  -0.00482239    -0.021151   -0.0244636   -0.0204899    -0.013277   -0.0185005  -0.00680746  -0.00332593   -0.0151452
  -0.0818822   -0.0958169   -0.0829844   -0.0953796   -0.0887283   -0.0945532   -0.0752376   -0.0729697   -0.0971845   -0.0907905   -0.0679952   -0.0737215   -0.0831778   -0.0780234   -0.0903365   -0.0809373    -0.098128   -0.0793262   -0.0770892   -0.0914002
  -0.0799689   -0.0904515   -0.0535967   -0.0731593   -0.0698793   -0.0863571   -0.0719167   -0.0912624   -0.0807751   -0.0761439   -0.0672152   -0.0600421   -0.0843621   -0.0819101   -0.0806072   -0.0811678   -0.0800163   -0.0915709   -0.0594079   -0.0726437
    0.048035    0.0672089    0.0774911    0.0734035    0.0534361    0.0840352    0.0660652    0.0594244    0.0841748    0.0595496    0.0500434    0.0555706    0.0495075    0.0601889    0.0828915    0.0529474    0.0491835    0.0649294    0.0407711    0.0808911
   -0.105789    -0.109749    -0.120444    -0.124884    -0.118561    -0.121806    -0.110245    -0.116452    -0.131069     -0.11476    -0.115958    -0.104281    -0.089804    -0.117666    -0.115723     -0.11178    -0.119362    -0.122668    -0.126721    -0.132085
    0.220382     0.234192     0.228076      0.21934     0.229301     0.211758     0.209935     0.212224     0.231887     0.235056     0.218887     0.222909     0.214542     0.222428     0.225655     0.218773     0.206992     0.231089     0.232572     0.220467
