0.205279     0.00104139     -0.00208273     -0.00312395     0.00416501     0.00520584     0.00091156     0.00182308     0.00273453     0.00364586     0.00455704
0.322581     0.00156207     -0.00312395     -0.00468545     0.00624638     0.00780655     0.00143244     0.00286473     0.00429672     0.00572828     0.00715925
0.439883     0.00208273     -0.00416501     -0.00624638     0.0083264     0.0104046     0.00195329     0.00390622     0.00585839     0.00780945     0.00975902
0.557185     0.00260336     -0.00520583     -0.00780655     0.0104046     0.0129991     0.00247413     0.00494749     0.00741935     0.00988893     0.0123555
0.674487     0.00312395     -0.00624638     -0.00936576     0.0124806     0.0155893     0.00299492     0.0059885     0.0089794     0.0119663     0.0149478
0.791789     0.0036445     -0.00728659     -0.0109238     0.0145538     0.0181741     0.00351568     0.00702919     0.0105383     0.014041     0.017535
0.909091     0.00416501     -0.0083264     -0.0124806     0.0166239     0.0207528     0.00403639     0.00806949     0.012096     0.0161127     0.0201162
1.02639     0.00468545     -0.00936576     -0.0140358     0.0186904     0.0233244     0.00455704     0.00910935     0.0136522     0.0181809     0.0226907
1.1437     0.00520583     -0.0104046     -0.0155893     0.0207528     0.0258882     0.00507764     0.0101487     0.0152067     0.0202451     0.0252574
1.261     0.00572615     -0.0114429     -0.0171409     0.0228107     0.0284431     0.00559816     0.0111875     0.0167594     0.022305     0.0278156
1.3783     0.00624638     -0.0124806     -0.0186904     0.0248637     0.0309884     0.00611861     0.0122258     0.01831     0.02436     0.0303643
1.4956     0.00676653     -0.0135175     -0.0202376     0.0269112     0.0335232     0.00663897     0.0132633     0.0198584     0.0264097     0.0329028
1.6129     0.00728659     -0.0145538     -0.0217823     0.028953     0.0360467     0.00715925     0.0143001     0.0214043     0.0284537     0.03543
1.73021     0.00780654     -0.0155893     -0.0233244     0.0309884     0.0385579     0.00767942     0.0153362     0.0229477     0.0304915     0.0379453
1.84751     0.0083264     -0.0166239     -0.0248637     0.0330171     0.041056     0.0081995     0.0163714     0.0244882     0.0325227     0.0404477
1.96481     0.00884614     -0.0176576     -0.0263999     0.0350387     0.0435402     0.00871946     0.0174057     0.0260258     0.0345468     0.0429364
2.08211     0.00936576     -0.0186904     -0.0279329     0.0370526     0.0460096     0.0092393     0.0184391     0.0275602     0.0365634     0.0454105
2.19941     0.00988525     -0.0197221     -0.0294624     0.0390586     0.0484635     0.00975902     0.0194715     0.0290912     0.0385721     0.0478692
2.31672     0.0104046     -0.0207528     -0.0309884     0.041056     0.0509009     0.0102786     0.0205028     0.0306186     0.0405725     0.0503117
2.43402     0.0109238     -0.0217823     -0.0325106     0.0430445     0.0533211     0.0107981     0.0215331     0.0321424     0.042564     0.0527371
2.55132     0.0114429     -0.0228107     -0.0340288     0.0450237     0.0557231     0.0113174     0.0225621     0.0336621     0.0445463     0.0551446
2.66862     0.0119618     -0.0238378     -0.0355429     0.0469931     0.0581063     0.0118365     0.0235899     0.0351778     0.0465189     0.0575335
2.78592     0.0124806     -0.0248637     -0.0370526     0.0489523     0.0604698     0.0123555     0.0246165     0.0366892     0.0484814     0.0599028
2.90323     0.0129991     -0.0258882     -0.0385579     0.0509009     0.0628127     0.0128743     0.0256417     0.0381961     0.0504334     0.0622518
3.02053     0.0135175     -0.0269112     -0.0400584     0.0528384     0.0651344     0.0133929     0.0266655     0.0396984     0.0523744     0.0645797
3.13783     0.0140358     -0.0279329     -0.041554     0.0547645     0.067434     0.0139114     0.0276879     0.0411958     0.0543041     0.0668857
3.25513     0.0145538     -0.028953     -0.0430445     0.0566787     0.0697107     0.0144297     0.0287087     0.0426882     0.056222     0.069169
3.37243     0.0150716     -0.0299715     -0.0445298     0.0585806     0.0719637     0.0149478     0.0297281     0.0441753     0.0581277     0.0714288
3.48974     0.0155893     -0.0309884     -0.0460096     0.0604698     0.0741924     0.0154656     0.0307458     0.0456571     0.0600207     0.0736644
3.60704     0.0161067     -0.0320036     -0.0474839     0.0623458     0.0763959     0.0159833     0.0317618     0.0471333     0.0619008     0.075875
3.72434     0.0166239     -0.0330171     -0.0489523     0.0642083     0.0785735     0.0165007     0.0327761     0.0486037     0.0637674     0.0780599
3.84164     0.0171409     -0.0340288     -0.0504148     0.0660569     0.0807245     0.017018     0.0337886     0.0500682     0.0656201     0.0802184
3.95894     0.0176576     -0.0350387     -0.0518711     0.0678912     0.0828481     0.017535     0.0347993     0.0515266     0.0674586     0.0823496
4.07625     0.0181741     -0.0360467     -0.0533211     0.0697107     0.0849436     0.0180517     0.0358081     0.0529787     0.0692825     0.0844529
4.19355     0.0186904     -0.0370526     -0.0547645     0.0715151     0.0870102     0.0185682     0.036815     0.0544243     0.0710913     0.0865275
4.31085     0.0192064     -0.0380566     -0.0562013     0.0733039     0.0890474     0.0190845     0.0378198     0.0558633     0.0728847     0.0885728
4.42815     0.0197221     -0.0390586     -0.0576312     0.0750769     0.0910544     0.0196005     0.0388226     0.0572954     0.0746623     0.0905881
4.54545     0.0202376     -0.0400584     -0.0590541     0.0768335     0.0930305     0.0201162     0.0398234     0.0587206     0.0764237     0.0925726
4.66276     0.0207528     -0.041056     -0.0604698     0.0785735     0.0949751     0.0206317     0.0408219     0.0601386     0.0781685     0.0945257
4.78006     0.0212677     -0.0420514     -0.0618781     0.0802965     0.0968874     0.0211469     0.0418182     0.0615493     0.0798963     0.0964468
4.89736     0.0217823     -0.0430445     -0.0632788     0.082002     0.0987669     0.0216618     0.0428123     0.0629524     0.0816068     0.0983352
5.01466     0.0222967     -0.0440353     -0.0646718     0.0836897     0.100613     0.0221764     0.043804     0.0643479     0.0832996     0.10019
5.13196     0.0228107     -0.0450237     -0.0660569     0.0853592     0.102425     0.0226907     0.0447934     0.0657354     0.0849742     0.102011
5.24927     0.0233244     -0.0460096     -0.067434     0.0870102     0.104202     0.0232047     0.0457803     0.067115     0.0866305     0.103798
5.36657     0.0238378     -0.0469931     -0.0688028     0.0886424     0.105944     0.0237183     0.0467647     0.0684864     0.0882679     0.105549
5.48387     0.0243509     -0.047974     -0.0701632     0.0902553     0.10765     0.0242317     0.0477467     0.0698494     0.0898862     0.107264
5.60117     0.0248637     -0.0489523     -0.0715151     0.0918486     0.109319     0.0247447     0.048726     0.0712039     0.0914849     0.108943
5.71848     0.0253761     -0.049928     -0.0728582     0.093422     0.110951     0.0252574     0.0497026     0.0725497     0.0930639     0.110586
5.83578     0.0258882     -0.0509009     -0.0741924     0.0949751     0.112546     0.0257697     0.0506766     0.0738866     0.0946226     0.11219
5.95308     0.0263999     -0.0518711     -0.0755176     0.0965076     0.114103     0.0262817     0.0516478     0.0752145     0.0961607     0.113757
6.07038     0.0269112     -0.0528384     -0.0768335     0.0980191     0.115621     0.0267934     0.0526163     0.0765332     0.097678     0.115285
6.18768     0.0274222     -0.0538029     -0.0781401     0.0995094     0.117099     0.0273047     0.0535818     0.0778426     0.0991741     0.116774
6.30499     0.0279329     -0.0547645     -0.0794371     0.100978     0.118538     0.0278156     0.0545445     0.0791425     0.100649     0.118223
6.42229     0.0284431     -0.0557231     -0.0807245     0.102425     0.119937     0.0283261     0.0555042     0.0804327     0.102101     0.119632
6.53959     0.028953     -0.0566787     -0.082002     0.103849     0.121295     0.0288362     0.0564609     0.0817131     0.103532     0.121001
6.65689     0.0294624     -0.0576312     -0.0832694     0.105251     0.122612     0.029346     0.0574145     0.0829835     0.10494     0.122328
6.77419     0.0299715     -0.0585806     -0.0845267     0.106631     0.123887     0.0298554     0.058365     0.0842438     0.106325     0.123614
6.8915     0.0304802     -0.0595268     -0.0857737     0.107987     0.12512     0.0303643     0.0593123     0.0854938     0.107688     0.124858
7.0088     0.0309884     -0.0604698     -0.0870102     0.109319     0.126311     0.0308729     0.0602564     0.0867334     0.109026     0.12606
7.1261     0.0314962     -0.0614095     -0.0882361     0.110628     0.127459     0.031381     0.0611973     0.0879623     0.110342     0.127219
7.2434     0.0320036     -0.0623458     -0.0894513     0.111913     0.128564     0.0318887     0.0621348     0.0891806     0.111633     0.128335
7.3607     0.0325106     -0.0632788     -0.0906555     0.113173     0.129626     0.0323959     0.063069     0.0903879     0.1129     0.129408
7.47801     0.0330171     -0.0642083     -0.0918486     0.114409     0.130643     0.0329028     0.0639997     0.0915842     0.114142     0.130436
7.59531     0.0335232     -0.0651344     -0.0930305     0.115621     0.131616     0.0334091     0.064927     0.0927693     0.11536     0.13142
7.71261     0.0340288     -0.0660569     -0.0942011     0.116807     0.132544     0.0339151     0.0658507     0.0939431     0.116553     0.13236
7.82991     0.034534     -0.0669759     -0.0953601     0.117967     0.133428     0.0344205     0.0667709     0.0951055     0.11772     0.133255
7.94721     0.0350387     -0.0678912     -0.0965076     0.119102     0.134266     0.0349255     0.0676874     0.0962562     0.118862     0.134104
8.06452     0.0355429     -0.0688028     -0.0976432     0.120212     0.135059     0.03543     0.0686003     0.0973951     0.119978     0.134908
8.18182     0.0360466     -0.0697107     -0.0987669     0.121295     0.135805     0.0359341     0.0695094     0.0985222     0.121068     0.135667
8.29912     0.0365499     -0.0706148     -0.0998786     0.122352     0.136506     0.0364376     0.0704148     0.0996372     0.122132     0.136379
8.41642     0.0370526     -0.0715151     -0.100978     0.123382     0.137161     0.0369407     0.0713164     0.10074     0.123169     0.137045
8.53372     0.0375549     -0.0724115     -0.102065     0.124386     0.137769     0.0374433     0.0722141     0.101831     0.124179     0.137665
8.65103     0.0380566     -0.0733039     -0.10314     0.125362     0.13833     0.0379453     0.0731078     0.102909     0.125163     0.138238
8.76833     0.0385579     -0.0741924     -0.104202     0.126311     0.138844     0.0384468     0.0739976     0.103974     0.126119     0.138764
8.88563     0.0390586     -0.0750769     -0.105251     0.127233     0.139312     0.0389479     0.0748834     0.105027     0.127048     0.139243
9.00293     0.0395587     -0.0759573     -0.106288     0.128128     0.139732     0.0394483     0.0757651     0.106067     0.12795     0.139675
9.12023     0.0400584     -0.0768335     -0.107311     0.128994     0.140104     0.0399483     0.0766427     0.107094     0.128823     0.140059
9.23754     0.0405575     -0.0777056     -0.108322     0.129833     0.14043     0.0404477     0.0775162     0.108108     0.129669     0.140396
9.35484     0.041056     -0.0785735     -0.109319     0.130643     0.140707     0.0409466     0.0783854     0.109109     0.130486     0.140685
9.47214     0.041554     -0.0794371     -0.110303     0.131425     0.140937     0.0414449     0.0792504     0.110097     0.131275     0.140927
9.58944     0.0420514     -0.0802965     -0.111273     0.132178     0.141119     0.0419426     0.0801111     0.111071     0.132036     0.14112
9.70674     0.0425482     -0.0811514     -0.11223     0.132903     0.141253     0.0424398     0.0809674     0.112031     0.132768     0.141266
9.82405     0.0430445     -0.082002     -0.113173     0.133599     0.141339     0.0429364     0.0818194     0.112978     0.133471     0.141364
9.94135     0.0435402     -0.0828481     -0.114103     0.134266     0.141378     0.0434324     0.0826669     0.113911     0.134146     0.141414
10.0587     0.0440353     -0.0836897     -0.115018     0.134904     0.141368     0.0439278     0.0835099     0.11483     0.134791     0.141416
10.176     0.0445298     -0.0845267     -0.115919     0.135512     0.141311     0.0444226     0.0843484     0.115735     0.135407     0.14137
10.2933     0.0450237     -0.0853592     -0.116807     0.136091     0.141205     0.0449169     0.0851823     0.116626     0.135993     0.141277
10.4106     0.045517     -0.0861871     -0.11768     0.136641     0.141052     0.0454105     0.0860116     0.117503     0.13655     0.141135
10.5279     0.0460096     -0.0870102     -0.118538     0.137161     0.140851     0.0459035     0.0868362     0.118366     0.137077     0.140945
10.6452     0.0465017     -0.0878287     -0.119382     0.137651     0.140602     0.0463959     0.0876561     0.119213     0.137575     0.140708
10.7625     0.0469931     -0.0886424     -0.120212     0.138111     0.140305     0.0468876     0.0884712     0.120047     0.138043     0.140423
10.8798     0.0474839     -0.0894513     -0.121027     0.138541     0.139961     0.0473787     0.0892816     0.120866     0.13848     0.14009
10.9971     0.047974     -0.0902553     -0.121827     0.138942     0.139569     0.0478692     0.0900871     0.12167     0.138888     0.13971
11.1144     0.0484635     -0.0910544     -0.122612     0.139312     0.13913     0.048359     0.0908877     0.122459     0.139266     0.139282
11.2317     0.0489523     -0.0918486     -0.123382     0.139651     0.138644     0.0488482     0.0916834     0.123233     0.139613     0.138807
11.349     0.0494405     -0.0926378     -0.124137     0.139961     0.138111     0.0493367     0.0924741     0.123992     0.13993     0.138285
11.4663     0.049928     -0.093422     -0.124877     0.14024     0.137531     0.0498245     0.0932598     0.124736     0.140216     0.137716
11.5836     0.0504148     -0.0942011     -0.125602     0.140489     0.136904     0.0503117     0.0940404     0.125465     0.140473     0.137101
11.7009     0.0509009     -0.0949751     -0.126311     0.140707     0.136231     0.0507982     0.094816     0.126178     0.140698     0.136439
11.8182     0.0513863     -0.0957439     -0.127005     0.140895     0.135512     0.051284     0.0955863     0.126876     0.140893     0.13573
11.9355     0.0518711     -0.0965076     -0.127684     0.141052     0.134747     0.051769     0.0963515     0.127559     0.141058     0.134976
12.0528     0.0523551     -0.097266     -0.128347     0.141178     0.133936     0.0522534     0.0971115     0.128226     0.141192     0.134176
12.1701     0.0528384     -0.0980191     -0.128994     0.141274     0.13308     0.0527371     0.0978662     0.128877     0.141295     0.13333
12.2874     0.0533211     -0.0987669     -0.129626     0.141339     0.132178     0.0532201     0.0986156     0.129512     0.141368     0.132439
12.4047     0.0538029     -0.0995094     -0.130241     0.141374     0.131232     0.0537023     0.0993596     0.130132     0.14141     0.131503
12.522     0.0542841     -0.100246     -0.130841     0.141378     0.130241     0.0541838     0.100098     0.130736     0.141421     0.130523
12.6393     0.0547645     -0.100978     -0.131425     0.141351     0.129206     0.0546646     0.100831     0.131324     0.141402     0.129498
12.7566     0.0552442     -0.101704     -0.131993     0.141293     0.128128     0.0551446     0.101559     0.131896     0.141352     0.12843
12.8739     0.0557231     -0.102425     -0.132544     0.141205     0.127005     0.0556239     0.102281     0.132451     0.141271     0.127317
12.9912     0.0562013     -0.10314     -0.13308     0.141086     0.12584     0.0561025     0.102998     0.132991     0.141159     0.126162
13.1085     0.0566787     -0.103849     -0.133599     0.140937     0.124632     0.0565802     0.103709     0.133514     0.141017     0.124964
13.2258     0.0571553     -0.104553     -0.134102     0.140757     0.123382     0.0570572     0.104415     0.134021     0.140844     0.123723
13.3431     0.0576312     -0.105251     -0.134588     0.140546     0.12209     0.0575335     0.105114     0.134512     0.140641     0.122441
13.4604     0.0581063     -0.105944     -0.135059     0.140305     0.120757     0.0580089     0.105809     0.134986     0.140407     0.121117
13.5777     0.0585806     -0.106631     -0.135512     0.140034     0.119382     0.0584836     0.106497     0.135444     0.140143     0.119752
13.695     0.0590541     -0.107311     -0.135949     0.139732     0.117967     0.0589575     0.107179     0.135885     0.139848     0.118346
13.8123     0.0595268     -0.107987     -0.13637     0.139399     0.116512     0.0594305     0.107856     0.13631     0.139523     0.1169
13.9296     0.0599987     -0.108656     -0.136774     0.139037     0.115018     0.0599028     0.108527     0.136718     0.139168     0.115415
14.0469     0.0604698     -0.109319     -0.137161     0.138644     0.113485     0.0603742     0.109192     0.137109     0.138782     0.11389
14.1642     0.06094     -0.109977     -0.137531     0.138221     0.111913     0.0608449     0.109851     0.137484     0.138366     0.112327
14.2815     0.0614095     -0.110628     -0.137885     0.137769     0.110303     0.0613147     0.110504     0.137842     0.137921     0.110726
14.3988     0.0618781     -0.111273     -0.138221     0.137286     0.108656     0.0617836     0.111151     0.138183     0.137445     0.109087
14.5161     0.0623458     -0.111913     -0.138541     0.136774     0.106972     0.0622518     0.111793     0.138507     0.13694     0.107411
14.6334     0.0628127     -0.112546     -0.138844     0.136231     0.105251     0.0627191     0.112428     0.138814     0.136404     0.105699
14.7507     0.0632788     -0.113173     -0.13913     0.13566     0.103495     0.0631855     0.113056     0.139104     0.135839     0.103951
14.868     0.063744     -0.113794     -0.139399     0.135059     0.101704     0.0636511     0.113679     0.139377     0.135245     0.102167
14.9853     0.0642083     -0.114409     -0.139651     0.134428     0.0998786     0.0641158     0.114296     0.139634     0.134621     0.100349
15.1026     0.0646718     -0.115018     -0.139886     0.133768     0.0980191     0.0645797     0.114906     0.139873     0.133969     0.0984969
15.2199     0.0651344     -0.115621     -0.140104     0.13308     0.0961264     0.0650426     0.115511     0.140095     0.133287     0.0966114
15.3372     0.0655961     -0.116217     -0.140305     0.132362     0.0942011     0.0655047     0.116108     0.1403     0.132576     0.0946932
15.4545     0.0660569     -0.116807     -0.140489     0.131616     0.0922438     0.0659659     0.1167     0.140488     0.131836     0.0927428
15.5718     0.0665168     -0.11739     -0.140655     0.130841     0.0902553     0.0664262     0.117285     0.140658     0.131068     0.0907609
15.6891     0.0669759     -0.117967     -0.140805     0.130038     0.0882361     0.0668857     0.117864     0.140812     0.130271     0.0887483
15.8065     0.067434     -0.118538     -0.140937     0.129206     0.0861871     0.0673442     0.118437     0.140948     0.129446     0.0867056
15.9238     0.0678912     -0.119102     -0.141052     0.128347     0.0841088     0.0678017     0.119003     0.141067     0.128593     0.0846334
16.0411     0.0683474     -0.11966     -0.14115     0.127459     0.082002     0.0682584     0.119563     0.141169     0.127712     0.0825326
16.1584     0.0688028     -0.120212     -0.14123     0.126544     0.0798673     0.0687141     0.120116     0.141254     0.126803     0.0804038
16.2757     0.0692572     -0.120757     -0.141293     0.125602     0.0777056     0.069169     0.120662     0.141321     0.125867     0.0782477
16.393     0.0697107     -0.121295     -0.141339     0.124632     0.0755176     0.0696228     0.121202     0.141371     0.124903     0.076065
16.5103     0.0701632     -0.121827     -0.141368     0.123635     0.0733039     0.0700757     0.121736     0.141404     0.123912     0.0738566
16.6276     0.0706148     -0.122352     -0.14138     0.122612     0.0710654     0.0705277     0.122263     0.14142     0.122895     0.0716231
16.7449     0.0710654     -0.12287     -0.141374     0.121562     0.0688028     0.0709787     0.122783     0.141418     0.12185     0.0693653
16.8622     0.0715151     -0.123382     -0.141351     0.120485     0.0665168     0.0714288     0.123297     0.141399     0.12078     0.067084
16.9795     0.0719637     -0.123887     -0.141311     0.119382     0.0642083     0.0718779     0.123804     0.141363     0.119683     0.06478
17.0968     0.0724115     -0.124386     -0.141253     0.118253     0.061878     0.072326     0.124304     0.14131     0.11856     0.0624539
17.2141     0.0728582     -0.124877     -0.141178     0.117099     0.0595268     0.0727731     0.124797     0.141239     0.117411     0.0601067
17.3314     0.0733039     -0.125362     -0.141086     0.115919     0.0571553     0.0732193     0.125284     0.141151     0.116237     0.0577391
17.4487     0.0737487     -0.12584     -0.140977     0.114714     0.0547645     0.0736644     0.125764     0.141046     0.115037     0.055352
17.566     0.0741924     -0.126311     -0.140851     0.113485     0.0523551     0.0741086     0.126237     0.140924     0.113813     0.052946
17.6833     0.0746351     -0.126776     -0.140707     0.11223     0.049928     0.0745517     0.126703     0.140784     0.112564     0.0505221
17.8006     0.0750769     -0.127233     -0.140546     0.110951     0.0474839     0.0749938     0.127162     0.140627     0.111291     0.0480811
17.9179     0.0755176     -0.127684     -0.140368     0.109649     0.0450237     0.0754349     0.127615     0.140453     0.109993     0.0456237
18.0352     0.0759573     -0.128128     -0.140173     0.108322     0.0425482     0.075875     0.12806     0.140262     0.108671     0.0431509
18.1525     0.0763959     -0.128564     -0.139961     0.106972     0.0400584     0.0763141     0.128499     0.140054     0.107326     0.0406635
18.2698     0.0768335     -0.128994     -0.139732     0.105598     0.0375549     0.0767521     0.12893     0.139829     0.105958     0.0381622
18.3871     0.0772701     -0.129417     -0.139485     0.104202     0.0350387     0.0771891     0.129355     0.139586     0.104566     0.035648
18.5044     0.0777056     -0.129833     -0.139222     0.102783     0.0325106     0.0776251     0.129773     0.139327     0.103152     0.0331218
18.6217     0.0781401     -0.130241     -0.138942     0.101342     0.0299715     0.0780599     0.130183     0.13905     0.101716     0.0305843
18.739     0.0785735     -0.130643     -0.138644     0.0998786     0.0274222     0.0784938     0.130586     0.138757     0.100257     0.0280364
18.8563     0.0790059     -0.131037     -0.13833     0.0983937     0.0248637     0.0789265     0.130983     0.138447     0.0987769     0.025479
18.9736     0.0794371     -0.131425     -0.137999     0.0968874     0.0222967     0.0793582     0.131372     0.138119     0.0972751     0.0229129
19.0909     0.0798673     -0.131805     -0.137651     0.0953601     0.0197221     0.0797888     0.131754     0.137775     0.0957522     0.0203391
19.2082     0.0802965     -0.132178     -0.137286     0.0938122     0.0171409     0.0802184     0.132129     0.137414     0.0942085     0.0177584
19.3255     0.0807245     -0.132544     -0.136904     0.0922438     0.0145538     0.0806468     0.132497     0.137037     0.0926444     0.0151717
19.4428     0.0811514     -0.132903     -0.136506     0.0906555     0.0119618     0.0810742     0.132858     0.136642     0.0910602     0.0125798
19.5601     0.0815772     -0.133255     -0.136091     0.0890474     0.00936576     0.0815004     0.133211     0.136231     0.0894562     0.00998371
19.6774     0.082002     -0.133599     -0.13566     0.0874201     0.00676653     0.0819255     0.133557     0.135803     0.0878327     0.00738418
19.7947     0.0824256     -0.133936     -0.135212     0.0857737     0.00416501     0.0823496     0.133896     0.135359     0.0861903     0.00478216
19.912     0.0828481     -0.134266     -0.134747     0.0841088     0.00156207     0.0827725     0.134228     0.134898     0.0845291     0.00217851
20.0293     0.0832694     -0.134588     -0.134266     0.0824256     -0.00104139     0.0831943     0.134552     0.134421     0.0828495     -0.000425883
20.1466     0.0836897     -0.134904     -0.133768     0.0807245     -0.00364451     0.0836149     0.134869     0.133927     0.081152     -0.00303013
20.2639     0.0841088     -0.135212     -0.133255     0.0790059     -0.00624638     0.0840345     0.135179     0.133417     0.0794368     -0.00563334
20.3812     0.0845267     -0.135512     -0.132725     0.0772701     -0.00884614     0.0844529     0.135482     0.13289     0.0777045     -0.00823465
20.4985     0.0849436     -0.135805     -0.132178     0.0755176     -0.0114429     0.0848701     0.135777     0.132348     0.0759552     -0.0108332
20.6158     0.0853592     -0.136091     -0.131616     0.0737487     -0.0140358     0.0852862     0.136064     0.131789     0.0741895     -0.013428
20.7331     0.0857737     -0.13637     -0.131037     0.0719637     -0.0166239     0.0857011     0.136345     0.131214     0.0724076     -0.0160183
20.8504     0.0861871     -0.136641     -0.130443     0.0701632     -0.0192064     0.0861149     0.136618     0.130623     0.0706101     -0.0186031
20.9677     0.0865992     -0.136904     -0.129833     0.0683474     -0.0217823     0.0865275     0.136883     0.130016     0.0687972     -0.0211817
21.085     0.0870102     -0.137161     -0.129206     0.0665168     -0.0243509     0.0869389     0.137141     0.129393     0.0669694     -0.023753
21.2023     0.0874201     -0.137409     -0.128564     0.0646718     -0.0269112     0.0873492     0.137392     0.128755     0.065127     -0.0263163
21.3196     0.0878287     -0.137651     -0.127907     0.0628127     -0.0294624     0.0877583     0.137635     0.128101     0.0632705     -0.0288707
21.437     0.0882361     -0.137885     -0.127233     0.06094     -0.0320036     0.0881661     0.137871     0.127431     0.0614003     -0.0314153
21.5543     0.0886424     -0.138111     -0.126544     0.0590541     -0.034534     0.0885728     0.138099     0.126745     0.0595167     -0.0339492
21.6716     0.0890474     -0.13833     -0.12584     0.0571553     -0.0370526     0.0889783     0.13832     0.126044     0.0576202     -0.0364717
