238;	3.23807
239;	5.42624
240;	2.16574
241;	101.268
242;	4.0823
243;	3.63256
244;	2.2121
245;	5.3263
246;	6.42452
247;	2.59251
248;	5.28856
249;	4.36506
250;	102.241
251;	4.76321
252;	4.61651
253;	3.48055
254;	2.5012
255;	3.87962
256;	4.63401
257;	2.46017
258;	4.58628
259;	3.74086
260;	3.85294
261;	6.15973
262;	1.90407
263;	2.58831
264;	2.73663
265;	102.104
266;	3.54658
267;	4.81102
268;	5.02739
269;	4.32043
270;	5.84709
271;	4.29885
272;	5.7426
273;	102.798
274;	7.55226
275;	1.71506
276;	3.6103
277;	5.88706
278;	3.54594
279;	3.76222
280;	5.80545
281;	5.74999
282;	7.25022
283;	1.54993
284;	4.05864
285;	5.74934
286;	1.26784
287;	3.7671
288;	1.83948
289;	2.88279
290;	1.5069
291;	2.82896
292;	2.7112
293;	4.07218
294;	4.63565
295;	2.85872
296;	2.6769
297;	2.59051
298;	1.89295
299;	2.2167
300;	2.14066
301;	2.83502
302;	-0.638137
303;	4.18935
304;	2.82625
305;	3.66361
306;	0.379134
307;	3.63089
308;	1.80988
309;	2.07453
310;	3.19772
311;	1.40021
312;	2.23355
313;	1.89369
314;	1.93301
315;	1.67495
316;	3.43002
317;	2.01783
318;	1.46524
319;	4.42834
320;	3.69337
321;	2.64032
322;	2.91524
323;	2.54018
324;	2.82331
325;	4.79614
326;	1.58727
327;	1.46348
328;	1.13102
329;	0.20265
330;	2.0173
331;	1.14311
332;	2.16522
333;	2.71175
334;	3.44876
335;	1.00806
336;	2.4885
337;	4.03801
338;	6.57255
339;	4.85491
340;	2.21903
341;	2.13565
342;	2.14672
343;	2.26511
344;	0.150585
345;	1.11054
346;	1.85073
347;	3.89852
348;	5.67171
349;	3.72203
350;	3.6927
351;	1.79862
352;	0.869216
353;	6.10187
354;	2.29769
355;	1.6518
356;	1.37669
357;	3.66726
358;	5.07462
359;	3.21813
360;	2.53817
361;	3.11154
362;	2.6974
363;	3.24758
364;	1.48725
365;	4.05631
366;	2.44388
367;	0.855057
368;	2.94801
369;	3.28982
370;	3.63099
371;	3.90064
372;	4.83965
373;	1.16007
374;	1.56582
375;	0.607268
376;	3.6268
377;	4.1754
378;	1.7132
379;	3.82333
380;	3.83072
381;	3.17797
382;	3.00109
383;	0.652816
384;	2.88697
385;	0.792178
386;	2.39924
387;	1.73236
388;	3.96209
389;	1.43603
390;	2.81466
391;	2.87637
392;	3.68868
393;	2.04233
394;	2.4361
395;	1.39566
396;	1.01002
397;	1.34234
398;	0.905934
399;	2.30556
400;	1.88999
401;	3.0135
402;	1.85275
403;	3.22836
404;	0.87668
405;	3.86974
406;	3.76069
407;	5.04713
408;	5.32827
409;	0.447175
410;	2.37589
411;	3.41244
412;	2.28916
413;	2.03257
414;	1.81531
415;	2.96367
416;	3.26148
417;	1.26591
418;	3.32486
419;	0.442473
420;	2.81824
421;	2.66037
422;	0.842646
423;	2.75328
424;	0.664347
425;	3.93346
426;	3.25391
427;	4.20849
428;	0.863448
429;	2.02663
430;	2.42639
431;	2.88034
432;	2.83177
433;	2.16159
434;	3.16065
435;	0.451746
436;	0.548088
437;	0.713273
438;	3.49922
439;	2.12004
440;	0.283855
441;	1.91641
442;	2.98862
443;	0.280145
444;	0.526746
445;	4.56002
446;	1.99231
447;	1.58699
448;	0.947006
449;	0.392897
450;	1.96089
451;	1.59009
452;	3.18036
453;	2.21053
454;	3.3624
455;	4.48116
456;	3.87289
457;	1.78754
458;	4.04511
459;	2.03436
460;	2.60365
461;	0.220978
462;	1.96014
463;	1.97992
464;	0.859721
465;	1.51379
466;	2.55306
467;	3.02842
468;	5.16943
469;	2.51225
470;	2.95165
471;	1.95556
472;	3.55982
473;	3.14185
474;	2.98579
475;	4.21346
476;	2.76553
477;	4.58967
478;	2.06699
479;	1.99569
480;	6.70659
481;	3.23523
482;	3.03265
483;	4.51818
484;	3.19339
485;	3.08853
486;	4.09649
487;	1.76679
488;	2.52877
489;	1.72236
490;	1.8951
491;	1.19388
492;	3.30661
493;	0.0368277
494;	1.15079
495;	3.14466
496;	2.2872
497;	0.2263
498;	0.13239
499;	3.10958
500;	3.45238
501;	3.22839
502;	4.5254
503;	5.51549
504;	1.98554
505;	2.9049
506;	3.18122
507;	3.73121
508;	1.56977
509;	6.8798
510;	2.44388
511;	4.45857
512;	2.47221
513;	2.08477
514;	3.73634
515;	4.32236
516;	1.0225
517;	2.85089
518;	2.78339
519;	2.42456
520;	0.417121
521;	2.54848
522;	6.18458
523;	3.82397
524;	0.543534
525;	0.890182
526;	2.87637
527;	1.38347
528;	-0.0150526
529;	0.0222018
530;	2.81105
531;	1.67549
532;	2.72211
533;	1.72914
534;	2.30194
535;	1.36602
536;	2.58412
537;	3.82021
538;	1.32898
539;	1.87037
540;	0.340885
541;	2.88373
542;	101.298
543;	0.788124
544;	2.49291
545;	2.35507
546;	2.70019
547;	2.4011
548;	3.15837
549;	3.18
550;	1.29325
551;	0.125858
552;	0.383449
553;	0.320888
554;	3.30532
555;	3.44164
556;	1.51222
557;	1.63397
558;	0.713942
559;	1.71719
560;	3.36218
561;	1.56958
562;	1.5405
563;	3.19082
564;	2.25642
565;	6.5625
566;	3.69128
567;	3.41663
568;	2.43408
569;	-0.530843
570;	1.64467
571;	1.46496
572;	1.08647
573;	2.48863
574;	0.0747828
575;	5.17216
576;	-0.334523
577;	4.04745
578;	2.97993
579;	2.68813
580;	0.0278106
581;	3.55548
582;	3.0963
583;	2.34528
584;	-0.434471
585;	3.66752
586;	2.42358
587;	3.48498
588;	2.77791
589;	1.82798
590;	4.32234
591;	2.07434
592;	3.02198
593;	0.269773
594;	2.10404
595;	3.18582
596;	0.0935813
597;	2.70462
598;	3.47948
599;	2.21637
600;	3.78122
601;	2.8817
602;	2.40917
603;	1.43772
604;	1.87869
605;	1.88529
606;	0.325992
607;	1.17485
608;	2.50338
609;	2.13296
610;	4.92177
611;	4.2351
612;	-1.88698
613;	2.81524
614;	1.08201
615;	3.35817
616;	3.19307
617;	1.43114
618;	0.960266
619;	3.18813
620;	0.0803648
621;	1.08654
622;	2.54017
623;	1.13341
624;	-0.439268
625;	1.58388
626;	100.575
627;	2.77858
628;	2.16077
629;	2.69346
630;	0.785226
631;	1.50846
632;	0.220824
633;	2.56446
634;	2.12841
635;	2.46779
636;	6.02974
637;	3.06836
638;	0.245306
639;	0.858269
640;	1.9516
641;	0.540992
642;	1.50059
643;	1.95244
644;	1.34582
645;	1.2641
646;	2.9616
647;	0.672697
648;	2.2753
649;	3.60703
650;	3.12212
651;	3.24065
652;	1.06236
653;	0.157562
654;	3.81898
655;	2.11005
656;	0.676321
657;	0.702761
658;	-0.421769
659;	0.377527
660;	3.78543
661;	0.306738
662;	2.94588
663;	3.67696
664;	1.37215
665;	3.32025
666;	1.06024
667;	2.8077
668;	4.52721
669;	2.69337
670;	2.82436
671;	1.44396
672;	2.70025
673;	3.73347
674;	3.266
675;	1.27487
676;	1.89967
677;	0.742665
678;	1.12997
679;	3.54895
680;	0.618152
681;	2.50908
682;	1.39435
683;	2.60366
684;	1.56948
685;	2.67109
686;	2.55378
687;	100.99
688;	2.83466
689;	2.42247
690;	4.5995
691;	1.4331
692;	1.12549
693;	4.25388
694;	1.124
695;	3.07871
696;	1.06279
697;	2.65052
698;	0.98975
699;	3.24939
700;	0.932587
701;	2.44186
702;	2.99046
703;	3.31362
704;	1.37891
705;	3.20531
706;	4.59675
707;	5.08953
708;	2.5522
709;	3.85685
710;	1.08488
711;	2.45103
712;	1.28388
713;	0.901752
714;	1.21546
715;	1.7779
716;	2.29056
717;	2.97282
718;	2.22114
719;	2.34227
720;	1.523
721;	0.779835
722;	1.18652
723;	2.08829
724;	0.572335
725;	0.803947
726;	2.48677
727;	4.32045
728;	1.50397
729;	2.12316
730;	1.92251
731;	1.50057
732;	2.3991
733;	0.949844
734;	1.99905
735;	2.2794
736;	1.7051
737;	0.541234
738;	2.00811
739;	3.95819
740;	3.40632
741;	1.46759
742;	1.48798
743;	0.954223
744;	3.8039
745;	1.88852
746;	3.75558
747;	0.146265
748;	1.09635
749;	0.979849
750;	1.99512
751;	3.01076
752;	3.2378
753;	-1.0426
754;	2.20058
755;	3.99006
756;	2.90856
757;	2.05293
758;	3.06269
759;	102.556
760;	1.37536
761;	0.876115
762;	2.83601
763;	4.70989
764;	3.03787
765;	0.611586
766;	5.68194
767;	4.1346
768;	0.794118
769;	0.0269592
770;	0.0467425
771;	0.61531
772;	1.54992
773;	0.727223
774;	0.554772
775;	0.615539
776;	6.05608
777;	2.6972
778;	1.95172
779;	0.382842
780;	1.69779
781;	1.84615
782;	1.65769
783;	1.1406
784;	1.56124
785;	103.645
786;	2.73587
787;	1.30008
788;	1.99131
789;	4.40259
790;	2.99181
791;	1.31209
792;	-0.0556734
793;	2.78048
794;	1.864
795;	0.664478
796;	1.02622
797;	-34.6574
798;	1.81444
799;	3.55031
800;	2.80325
801;	0.619823
802;	2.90742
803;	1.546
804;	3.30547
805;	5.54738
806;	3.00202
807;	0.840007
808;	3.0612
809;	3.06162
810;	0.166426
811;	1.98691
812;	-0.361494
813;	3.9148
814;	0.537393
815;	2.89012
816;	3.44902
817;	3.23395
818;	1.01732
819;	2.08991
820;	2.73735
821;	3.04802
822;	2.71706
823;	0.0625124
824;	0.633636
825;	3.25966
826;	0.702896
827;	2.44872
828;	2.546
829;	3.02301
830;	2.45401
831;	1.77807
832;	4.11103
833;	1.72114
834;	1.10084
835;	102.034
836;	3.42772
837;	1.8497
838;	1.27515
839;	1.92712
840;	1.60186
841;	2.1197
842;	0.818811
843;	3.40415
844;	5.60637
845;	3.24724
846;	0.651581
847;	3.09843
848;	4.39736
849;	1.33202
850;	3.57495
851;	2.53643
852;	1.35839
853;	4.42341
854;	1.50198
855;	2.71068
856;	1.04074
857;	3.23424
858;	2.92653
859;	0.802275
860;	2.74628
861;	0.35705
862;	0.484491
863;	-0.277823
864;	0.0266217
865;	3.77523
866;	102.569
867;	2.02456
868;	1.83938
869;	0.215881
870;	2.63325
871;	0.418005
872;	4.79108
873;	3.17819
874;	2.74084
875;	-0.358041
876;	2.31497
877;	2.80789
878;	0.626139
879;	3.83222
880;	3.34087
881;	1.05164
882;	2.28709
883;	3.6992
884;	1.92044
885;	4.27397
886;	-0.44279
887;	1.5777
888;	3.96769
889;	2.40133
890;	2.931
891;	2.84545
892;	-0.412272
893;	4.34546
894;	2.42157
895;	1.24941
896;	2.1747
897;	1.80818
898;	2.32806
899;	2.19701
900;	0.86916
901;	1.96548
902;	1.05479
903;	2.13308
904;	3.46367
905;	0.930271
906;	3.35869
907;	2.22285
908;	3.1539
909;	0.752138
910;	0.411376
911;	2.64545
912;	2.76971
913;	4.08458
914;	1.73526
915;	2.58571
916;	-0.333575
917;	2.94829
918;	2.9844
919;	2.99506
920;	3.06361
921;	1.14156
922;	4.93144
923;	1.53112
924;	1.72891
925;	3.80002
926;	2.17104
927;	1.13664
928;	1.88455
929;	2.84654
930;	1.06911
931;	0.943203
932;	2.79831
933;	3.33489
934;	2.15777
935;	2.50111
936;	4.58853
937;	0.546543
938;	0.852265
939;	2.47948
940;	3.36503
941;	3.95109
942;	2.08823
943;	0.621339
944;	0.114699
945;	1.91823
946;	1.90772
947;	2.85648
948;	3.05093
949;	0.872854
950;	2.34487
951;	0.751461
952;	0.509263
953;	2.57792
954;	0.646029
955;	1.61053
956;	1.94195
957;	2.50351
958;	2.09094
959;	3.32463
960;	1.91093
961;	0.411184
962;	1.27528
963;	2.45683
964;	1.80255
965;	2.24988
966;	2.36632
967;	2.32146
968;	3.91876
969;	4.07175
970;	2.11886
971;	1.85924
972;	2.74405
973;	3.42678
974;	-0.678042
975;	2.41046
976;	1.12952
977;	0.380333
978;	1.513
979;	1.015
980;	-0.350165
981;	1.83538
982;	1.82388
983;	-0.588851
984;	1.60787
985;	4.33984
986;	0.510037
987;	1.26789
988;	1.35907
989;	1.27357
990;	0.386406
991;	0.439206
992;	2.71254
993;	1.21169
994;	5.04847
995;	3.7569
996;	0.550109
997;	0.810588
998;	2.63559
999;	2.53497
1000;	1.48799
1001;	2.61234
1002;	1.94159
1003;	1.55787
1004;	0.876457
1005;	1.46711
1006;	0.791527
1007;	4.49825
1008;	1.44028
1009;	1.50253
1010;	0.312935
1011;	1.55877
1012;	1.36666
1013;	2.30954
1014;	2.48637
1015;	1.0447
1016;	1.13656
1017;	2.55118
1018;	3.14451
1019;	1.41708
1020;	3.43533
1021;	2.92213
1022;	2.16688
1023;	-0.199693
1024;	1.02689
1025;	1.49128
1026;	1.50292
1027;	1.977
1028;	2.31789
1029;	1.98419
1030;	2.66072
1031;	-0.652622
1032;	0.934909
1033;	1.12937
1034;	1.18854
1035;	3.88595
1036;	2.13418
1037;	2.3116
1038;	1.5322
1039;	2.49796
1040;	2.91345
1041;	1.43792
1042;	2.4243
1043;	2.03557
1044;	1.32709
1045;	1.38623
1046;	0.0954475
1047;	-0.610771
1048;	1.67748
1049;	1.58406
1050;	2.03851
1051;	1.41034
1052;	1.42733
1053;	2.35945
1054;	3.46842
1055;	2.44293
1056;	1.80506
1057;	3.16215
1058;	-0.361906
1059;	2.21957
1060;	1.07834
1061;	1.1691
1062;	0.904277
1063;	1.45419
1064;	1.73315
1065;	1.2725
1066;	0.762269
1067;	0.503097
1068;	1.65872
1069;	2.66534
1070;	2.21345
1071;	2.75657
1072;	100.226
1073;	0.710242
1074;	3.96933
1075;	-0.834692
1076;	1.8741
1077;	2.78058
1078;	4.20317
1079;	2.30279
1080;	1.45246
1081;	4.95371
1082;	4.37363
1083;	2.79439
1084;	2.3796
1085;	-0.122788
1086;	2.02945
1087;	3.9209
1088;	1.79536
1089;	1.88931
1090;	2.11845
1091;	3.28416
1092;	3.55263
1093;	2.80311
1094;	0.594979
1095;	1.50776
1096;	4.6201
1097;	1.2128
1098;	5.13331
1099;	2.36709
1100;	1.74348
1101;	1.24777
1102;	4.29806
1103;	3.24452
1104;	2.78495
1105;	1.31654
1106;	1.56799
1107;	2.04634
1108;	2.84958
1109;	2.49295
1110;	1.18485
1111;	3.94242
1112;	1.96088
1113;	2.29006
1114;	1.60559
1115;	2.49162
1116;	0.00164155
1117;	2.25811
1118;	2.63554
1119;	1.67084
1120;	3.92311
1121;	2.37002
1122;	3.8238
1123;	1.65615
1124;	3.40065
1125;	0.526805
1126;	4.03306
1127;	2.31113
1128;	-1.2679
1129;	1.63703
1130;	1.19446
1131;	2.15769
1132;	1.24341
1133;	1.53265
1134;	5.59934
1135;	4.08677
1136;	1.39256
1137;	0.946881
1138;	1.93151
1139;	-0.322235
1140;	0.789588
1141;	1.54592
1142;	0.785264
1143;	0.67146
1144;	2.80552
1145;	1.71935
1146;	3.46026
1147;	1.08788
1148;	0.540236
1149;	0.0535698
1150;	1.47026
1151;	2.00382
1152;	2.60172
1153;	2.48575
1154;	1.33276
1155;	2.67694
1156;	1.96727
1157;	2.43827
1158;	1.51293
1159;	1.30012
1160;	2.85172
1161;	0.11971
1162;	3.00567
1163;	0.980143
1164;	1.50403
1165;	0.476647
1166;	1.379
1167;	-0.00809087
1168;	2.9282
1169;	1.51043
1170;	-0.528524
1171;	0.57547
1172;	2.55649
1173;	2.87414
1174;	3.96859
1175;	6.36094
1176;	1.67744
1177;	1.53416
1178;	2.981
1179;	0.559052
1180;	0.555745
1181;	2.73603
1182;	1.76449
1183;	0.264653
1184;	1.65979
1185;	2.50813
1186;	4.06475
1187;	4.40635
1188;	2.39976
1189;	0.548005
1190;	1.82851
1191;	0.409262
1192;	3.01554
1193;	2.61921
1194;	0.177589
1195;	0.417814
1196;	0.278001
1197;	3.37073
1198;	2.17385
1199;	1.36386
1200;	5.00452
1201;	1.80282
1202;	1.52073
1203;	2.5592
1204;	0.86795
1205;	1.68855
1206;	1.56896
1207;	1.62118
1208;	-0.191798
1209;	2.78543
1210;	2.18764
1211;	0.525031
1212;	1.87733
1213;	0.478956
1214;	0.803972
1215;	2.142
1216;	2.84458
1217;	0.514261
1218;	2.82825
1219;	1.9797
1220;	0.707072
1221;	1.77329
1222;	2.27489
1223;	1.35529
1224;	2.109
1225;	1.54891
1226;	-0.352011
1227;	1.5252
1228;	1.51233
1229;	2.24526
1230;	-0.239502
1231;	3.12823
1232;	1.66096
1233;	3.55425
1234;	0.44047
1235;	3.93006
1236;	0.481726
1237;	1.46045
1238;	0.33221
1239;	3.64827
1240;	0.719831
1241;	1.18281
1242;	0.267352
1243;	1.36931
1244;	3.38822
1245;	1.28755
1246;	1.58026
1247;	1.06547
1248;	0.921678
1249;	100.783
1250;	1.75362
1251;	3.50165
1252;	2.99159
1253;	1.95948
1254;	1.286
1255;	1.54243
1256;	3.00539
1257;	0.407325
1258;	2.57937
1259;	2.50257
1260;	1.99484
1261;	2.49538
1262;	2.82647
1263;	0.848397
1264;	0.991084
1265;	1.19316
1266;	2.41447
1267;	3.58474
1268;	2.01893
1269;	1.24363
1270;	-0.214353
1271;	3.83802
1272;	0.281022
1273;	3.3946
1274;	1.45395
1275;	1.53456
1276;	2.06544
1277;	0.370694
1278;	2.17158
1279;	3.19505
1280;	0.951182
1281;	2.78128
1282;	1.6641
1283;	0.91075
1284;	1.41425
1285;	2.32811
1286;	2.08653
1287;	2.94878
1288;	0.779438
1289;	2.80934
1290;	1.78373
1291;	2.98871
1292;	0.720848
1293;	2.3065
1294;	1.34255
1295;	3.55738
1296;	2.43515
1297;	0.226399
1298;	0.91652
1299;	0.0219127
1300;	1.53699
1301;	2.39199
1302;	2.25412
1303;	1.46742
1304;	1.91538
1305;	0.478582
1306;	0.980989
1307;	2.40103
1308;	2.62452
1309;	2.63287
1310;	0.988032
1311;	-0.361122
1312;	4.10987
1313;	0.163909
1314;	2.04749
1315;	2.08384
1316;	3.09343
1317;	1.63046
1318;	4.08964
1319;	-0.114252
1320;	0.927787
1321;	1.73388
1322;	4.17928
1323;	1.65343
1324;	1.85569
1325;	2.24666
1326;	0.240211
1327;	0.397942
1328;	1.97523
1329;	1.70479
1330;	2.79322
1331;	3.62786
1332;	1.6494
1333;	1.1332
1334;	1.00776
1335;	1.86409
1336;	2.38857
1337;	2.2311
1338;	0.385666
1339;	0.905872
1340;	2.62355
1341;	-0.467151
1342;	2.07119
1343;	1.12959
1344;	1.8117
1345;	0.82498
1346;	2.59086
1347;	3.67212
1348;	2.06566
1349;	0.877012
1350;	2.48766
1351;	1.63549
1352;	1.77111
1353;	-0.507405
1354;	1.86966
1355;	0.933785
1356;	1.80913
1357;	2.15417
1358;	0.965411
1359;	4.24818
1360;	3.2245
1361;	2.37589
1362;	1.37718
1363;	1.4157
1364;	2.36115
1365;	1.43254
1366;	-0.564339
1367;	1.32709
1368;	0.81308
1369;	1.92237
1370;	1.54322
1371;	3.15506
1372;	0.945516
1373;	1.89306
1374;	2.50825
1375;	1.15303
1376;	1.07936
1377;	2.82355
1378;	3.00131
1379;	1.73295
1380;	0.75191
1381;	3.59737
1382;	1.30797
1383;	2.61939
1384;	0.708302
1385;	1.20094
1386;	3.34395
1387;	-0.158738
1388;	2.09215
1389;	1.32331
1390;	2.03877
1391;	2.31944
1392;	1.40492
1393;	3.32352
1394;	0.151342
1395;	2.0408
1396;	103.174
1397;	2.95376
1398;	1.69762
1399;	1.07575
1400;	1.76661
1401;	1.69053
1402;	2.67946
1403;	0.835584
1404;	4.19021
1405;	1.56787
1406;	2.07417
1407;	3.29291
1408;	1.73229
1409;	0.619561
1410;	2.39179
1411;	1.8408
1412;	0.347804
1413;	2.11144
1414;	0.693035
1415;	0.596093
1416;	3.10899
1417;	3.71919
1418;	1.93397
1419;	2.0145
1420;	0.652308
1421;	3.1443
1422;	4.15599
1423;	2.25607
1424;	4.0113
1425;	1.2156
1426;	2.30568
1427;	0.640709
1428;	1.41795
1429;	0.565916
1430;	1.43144
1431;	1.80163
1432;	1.48828
1433;	2.67935
1434;	3.03438
1435;	4.61135
1436;	2.05455
1437;	0.971777
1438;	0.844184
1439;	1.21532
1440;	0.303416
1441;	0.327418
1442;	2.90374
1443;	0.708945
1444;	1.33863
1445;	0.295662
1446;	1.19391
1447;	1.04899
1448;	1.50393
1449;	0.802574
1450;	1.52713
1451;	1.1208
1452;	1.16003
1453;	0.749205
1454;	1.37444
1455;	0.53773
1456;	0.495883
1457;	1.20905
1458;	2.53326
1459;	0.947218
1460;	1.10863
1461;	1.54157
1462;	2.48061
1463;	1.77764
1464;	1.06101
1465;	0.286326
1466;	1.97426
1467;	0.889191
1468;	1.15759
1469;	-0.405284
1470;	1.75986
1471;	1.46245
1472;	0.965614
1473;	2.71888
1474;	-0.471045
1475;	3.21581
1476;	1.35365
1477;	1.14523
1478;	2.24066
1479;	1.19902
1480;	0.938808
1481;	1.04892
1482;	2.32641
1483;	1.97163
1484;	1.19332
1485;	2.4354
1486;	-0.0583262
1487;	3.31302
1488;	102.677
1489;	2.81786
1490;	1.46905
1491;	1.73184
1492;	1.25923
1493;	0.534273
1494;	1.6891
1495;	0.937046
1496;	0.594663
1497;	3.2653
1498;	3.23763
1499;	0.341877
1500;	2.64342
1501;	2.40066
1502;	3.1395
1503;	2.14902
1504;	-0.233371
1505;	1.68707
1506;	0.541994
1507;	2.63706
1508;	1.8044
1509;	1.10578
1510;	1.1013
1511;	2.86779
1512;	0.523119
1513;	1.61343
1514;	2.65507
1515;	2.08727
1516;	1.32163
1517;	0.740008
1518;	-0.302099
1519;	2.42897
1520;	3.16182
1521;	2.55354
1522;	1.78652
1523;	2.56721
1524;	1.35644
1525;	3.32469
1526;	1.47864
1527;	1.34207
1528;	0.901305
1529;	1.63431
1530;	101.427
1531;	4.31905
1532;	0.70389
1533;	1.80597
1534;	2.61677
1535;	2.16488
1536;	1.86203
1537;	2.01336
1538;	0.870527
1539;	0.968476
1540;	2.76025
1541;	1.71512
1542;	1.29847
1543;	0.963409
1544;	0.754224
1545;	1.66904
1546;	2.01781
1547;	1.93671
1548;	2.50545
1549;	0.742208
1550;	0.980195
1551;	0.0257355
1552;	2.52188
1553;	2.46075
1554;	1.16652
1555;	3.08059
1556;	1.18488
1557;	1.88506
1558;	1.60051
1559;	1.45265
1560;	0.246446
1561;	2.03656
1562;	1.12709
1563;	1.22118
1564;	1.35129
1565;	0.676738
1566;	1.02887
1567;	1.44198
1568;	1.97112
1569;	1.48406
1570;	1.89952
1571;	0.711596
1572;	2.19472
1573;	0.575873
1574;	0.618054
1575;	2.19758
1576;	0.773712
1577;	2.65189
1578;	2.49887
1579;	0.944287
1580;	2.46911
1581;	1.64729
1582;	2.44761
1583;	2.7594
1584;	2.21053
1585;	-0.443664
1586;	3.52175
1587;	0.879775
1588;	1.31766
1589;	0.955053
1590;	0.131353
1591;	0.886281
1592;	0.873332
1593;	2.09098
1594;	1.83807
1595;	0.176932
1596;	102.674
1597;	-0.117121
1598;	2.12738
1599;	1.61867
1600;	2.57784
1601;	2.7154
1602;	1.82396
1603;	1.26202
1604;	4.7237
1605;	2.48672
1606;	2.14571
1607;	0.00804445
1608;	2.10616
1609;	1.69654
1610;	1.19464
1611;	-0.0523582
1612;	1.89697
1613;	2.88032
1614;	1.78459
1615;	2.5801
1616;	1.23024
1617;	0.438129
1618;	2.34232
1619;	3.48112
1620;	2.48186
1621;	1.52314
1622;	3.30219
1623;	1.67948
1624;	0.174402
1625;	-0.0258577
1626;	1.65605
1627;	3.82966
1628;	2.0223
1629;	2.76418
1630;	0.599702
1631;	1.02708
1632;	2.73403
1633;	2.24204
1634;	0.960636
1635;	3.29581
1636;	2.19136
1637;	1.2298
1638;	0.358663
1639;	2.50193
1640;	3.91047
1641;	0.482002
1642;	0.802735
1643;	0.605918
1644;	1.14467
1645;	3.0719
1646;	0.978807
1647;	2.10783
1648;	2.3317
1649;	0.390794
1650;	0.69001
1651;	0.542404
1652;	2.15602
1653;	1.15109
1654;	1.35327
1655;	-0.144541
1656;	2.5178
1657;	1.5232
1658;	1.32336
1659;	2.11783
1660;	2.81551
1661;	2.69195
1662;	1.68646
1663;	1.08636
1664;	1.56294
1665;	0.649064
