 0.90839 0.914321 0.912039 0.912772  0.91615 0.911599 0.912945 0.909366 0.918694 0.916396 0.907506 0.907285 0.908113 0.913083 0.912228 0.908427 0.907163 0.916248 0.913442 0.915149
 0.90839 0.914321 0.912039 0.912772  0.91615 0.911599 0.912945 0.909366 0.918694 0.916396 0.907506 0.907285 0.908113 0.913083 0.912228 0.908427 0.907163 0.916248 0.913442 0.915149
 0.90839 0.914321 0.912039 0.912772  0.91615 0.911599 0.912945 0.909366 0.918694 0.916396 0.907506 0.907285 0.908113 0.913083 0.912228 0.908427 0.907163 0.916248 0.913442 0.915149
       0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0
 0.90839 0.914321 0.912039 0.912772  0.91615 0.911599 0.912945 0.909366 0.918694 0.916396 0.907506 0.907285 0.908113 0.913083 0.912228 0.908427 0.907163 0.916248 0.913442 0.915149
       0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0
       0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0
 0.90839 0.914321 0.912039 0.912772  0.91615 0.911599 0.912945 0.909366 0.918694 0.916396 0.907506 0.907285 0.908113 0.913083 0.912228 0.908427 0.907163 0.916248 0.913442 0.915149
       0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0
 0.90839 0.914321 0.912039 0.912772  0.91615 0.911599 0.912945 0.909366 0.918694 0.916396 0.907506 0.907285 0.908113 0.913083 0.912228 0.908427 0.907163 0.916248 0.913442 0.915149
