  0.381645   0.388141   0.385459    0.38784   0.389509   0.385588   0.387193   0.383862   0.395394    0.39179   0.382238    0.38197   0.381032   0.385219   0.385458   0.381698   0.380857   0.390929   0.386334    0.38969
  0.308343   0.312795   0.312286   0.312616   0.314862   0.312752    0.31269   0.310418   0.320392   0.317228   0.309846   0.309897   0.306952   0.310843   0.311695    0.30845    0.30753   0.314836   0.311503    0.31454
  0.384328   0.391916   0.388883   0.389522   0.391105   0.390074   0.388589   0.387581    0.39917   0.394821   0.385354   0.385318   0.383496   0.387945   0.388862   0.383855   0.383365   0.393219   0.389125   0.391239
  0.301237   0.305832   0.304128   0.305937   0.306706    0.30516   0.305028   0.303922   0.313795   0.309864   0.302175   0.302485   0.300387   0.303387   0.303474   0.300901   0.300746   0.308476   0.304675   0.307332
  0.361879    0.36834   0.365663   0.368284   0.369796   0.367944   0.366056   0.366305   0.375905   0.371956   0.363495   0.364783   0.361189   0.364729   0.366269   0.362958   0.361961   0.371109   0.367177   0.369808
 0.0424184  0.0429151  0.0429171  0.0429176  0.0431782  0.0428077  0.0431596  0.0428338  0.0438641  0.0435112  0.0428143  0.0427121  0.0422597  0.0427903  0.0427954  0.0424547  0.0420893  0.0434167  0.0428801  0.0431829
0.00597065 0.00603971  0.0061072 0.00609424 0.00608177 0.00604002 0.00607394 0.00598394 0.00614636 0.00611595 0.00605924 0.00605846 0.00593512 0.00597837 0.00606317 0.00598945 0.00597919 0.00604044  0.0060381 0.00609995
  0.631444   0.642177     0.6387   0.641309   0.643494   0.640321   0.639613   0.636651   0.655051   0.648445   0.634023   0.634263   0.629797   0.636422   0.638697   0.631842     0.6305   0.645769   0.638564   0.644085
0.00528442  0.0053151 0.00530041 0.00535236 0.00541181 0.00529856 0.00539837 0.00533649 0.00548448 0.00544415 0.00530549 0.00533514 0.00529195  0.0053185 0.00528373 0.00529127 0.00522477 0.00543658  0.0053319 0.00539224
  0.656454   0.667385   0.663734   0.666518    0.66897   0.665323   0.664838   0.661731   0.680681   0.674055   0.659149   0.659361   0.654721   0.661471   0.663661   0.656842   0.655467   0.671171    0.66388   0.669332
