126;	-124.098
127;	-124.745
128;	-136.988
129;	-138.398
130;	-137.796
131;	-137.172
132;	-125.95
133;	-136.923
134;	-137.863
135;	-138.436
136;	-123.344
137;	-137.846
138;	-124.617
139;	-123.269
140;	-138.179
141;	-122.978
142;	-139.447
143;	-103.972
144;	-139.405
145;	-39.3029
146;	-138.243
147;	-138.723
148;	-138.35
149;	-138.246
150;	-138.321
151;	-139.16
152;	-139.776
153;	-128.509
154;	-138.376
155;	-138.698
156;	-124.363
157;	-139.435
158;	-138.412
159;	-139.751
160;	-122.244
161;	-115.585
162;	-139.54
163;	-139.81
164;	-139.709
165;	-39.829
166;	-140.318
167;	-139.66
168;	-123.432
169;	-39.9655
170;	-140.242
171;	-101.742
172;	-139.79
173;	-140.416
174;	-140.321
175;	-140.598
176;	-140.39
177;	-140.952
178;	-140.613
179;	-140.27
180;	-140.563
181;	-140.402
182;	-140.997
183;	-140.191
184;	-140.093
185;	-140.838
186;	-140.645
187;	-140.896
188;	-119.593
189;	-119.496
190;	-140.639
191;	-121.043
192;	-141.095
193;	-140.761
194;	-140.754
195;	-141.147
196;	-140.846
197;	-140.859
198;	-119.963
199;	-140.84
200;	-140.789
201;	-141.151
202;	-141.002
203;	-141.349
204;	-141.219
205;	-141.073
206;	-140.136
207;	-141.584
208;	-107.757
209;	-141.5
210;	-140.885
211;	-118.28
212;	-141.344
213;	-141.483
214;	-141.284
215;	-141.537
216;	-141.595
217;	-141.751
218;	-116.763
219;	-141.423
220;	-141.346
221;	-141.319
222;	-141.405
223;	-141.126
224;	-141.659
225;	-141.339
226;	-141.434
227;	-141.348
228;	-141.154
229;	-119.029
230;	-141.74
231;	-141.011
232;	-141.439
233;	-141.778
234;	-141.588
235;	-141.63
236;	-141.718
237;	-116.617
238;	-116.577
239;	-90.4629
240;	-142.238
241;	-142.644
242;	-142.325
243;	-142.276
244;	-142.18
245;	-142.369
246;	-142.259
247;	-142.383
248;	-142.33
249;	-88.3101
250;	-142.489
251;	-142.696
252;	-142.303
253;	-142.521
254;	-142.505
255;	-142.873
256;	-142.747
257;	-142.312
258;	-142.98
259;	-142.771
260;	-142.434
261;	-142.778
262;	-142.031
263;	-142.446
264;	-142.749
265;	-142.737
266;	-142.935
267;	-142.872
268;	-142.449
269;	-110.953
270;	-142.605
271;	-142.754
272;	-113.752
273;	-142.93
274;	-142.612
275;	-142.75
276;	-143.096
277;	-142.888
278;	-142.793
279;	-142.907
280;	-142.856
281;	-142.413
282;	-143.008
283;	-142.993
284;	-142.91
285;	-143.043
286;	-143.015
287;	-142.818
288;	-142.779
289;	-142.692
290;	-142.879
291;	-142.554
292;	-142.854
293;	-142.733
294;	-142.813
295;	-142.899
296;	-143.018
297;	-142.947
298;	-142.714
299;	-142.437
300;	-142.777
301;	-143.027
302;	-142.763
303;	-143.032
304;	-108.616
305;	-142.8
306;	-142.922
307;	-142.731
308;	-143.105
309;	-143.062
310;	-143.166
311;	-90.1075
312;	-143.198
313;	-143.151
314;	-143.361
315;	-104.537
316;	-143.31
317;	-143.274
318;	-143.239
319;	-143.381
320;	-143.285
321;	-143.356
322;	-143.411
323;	-143.342
324;	-102.274
325;	-97.7343
326;	-143.552
327;	-143.437
328;	-143.617
329;	-143.741
330;	-143.582
331;	-143.384
332;	-143.581
333;	-143.558
334;	-143.472
335;	-143.628
336;	-143.657
337;	-143.612
338;	-143.846
339;	-143.775
340;	-143.636
341;	-143.46
342;	-143.64
343;	-143.344
344;	-143.407
345;	-143.238
346;	-143.746
347;	-143.638
348;	-143.752
349;	-143.813
350;	-143.643
351;	-143.454
352;	-143.792
353;	-143.583
354;	-143.541
355;	-143.662
356;	-143.685
357;	-143.503
358;	-143.493
359;	-143.491
360;	-143.7
361;	-143.415
362;	-143.699
363;	-143.495
364;	-143.371
365;	-143.621
366;	-143.587
367;	-94.6528
368;	-143.759
369;	-143.322
370;	-143.387
371;	-143.904
372;	-143.661
373;	-143.871
374;	-143.616
375;	-143.896
376;	-143.78
377;	-143.89
378;	-143.407
379;	-143.911
380;	-143.657
381;	-143.651
382;	-143.737
383;	-143.721
384;	-143.662
385;	-143.589
386;	-143.892
387;	-143.723
388;	-143.744
389;	-143.691
390;	-143.716
391;	-143.903
392;	-143.648
393;	-143.794
394;	-143.905
395;	-143.855
396;	-143.639
397;	-143.909
398;	-143.513
399;	-143.696
400;	-143.749
401;	-143.59
402;	-143.555
403;	-143.609
404;	-143.817
405;	-143.811
406;	-143.769
407;	-143.799
408;	-143.789
409;	-143.332
410;	-143.62
411;	-143.745
412;	-93.5194
413;	-143.941
414;	-143.866
415;	-143.714
416;	-143.959
417;	-143.886
418;	-143.928
419;	-143.928
420;	-143.692
421;	-143.685
422;	-89.9912
423;	-144.032
424;	-144.086
425;	-82.4293
426;	-144.096
427;	-144.159
428;	-144.12
429;	-143.864
430;	-144.101
431;	-144.218
432;	-144.186
433;	-144.123
434;	-144.131
435;	-144.093
436;	-143.825
437;	-144.136
438;	-144.122
439;	-143.992
440;	-144.125
441;	-143.962
442;	-144.114
443;	-144.136
444;	-144.148
445;	-144.034
446;	-143.917
447;	-144.257
448;	-144
449;	-143.959
450;	-144.06
451;	-143.947
452;	-144.121
453;	-144.027
454;	-144.055
455;	-144.099
456;	-144.112
457;	-143.981
458;	-143.964
459;	-144.106
460;	-143.828
461;	-143.983
462;	-144.005
463;	-143.977
464;	-144.227
465;	-144.091
466;	-144.085
467;	-144.242
468;	-144.141
469;	-144.114
470;	-144.203
471;	-144.175
472;	-144.291
473;	-144.265
474;	-143.822
475;	-144.131
476;	-143.985
477;	-44.1624
478;	-144.187
479;	-144.176
480;	-144.193
481;	-144.164
482;	-144.229
483;	-144.293
484;	-44.1669
485;	-144.228
486;	-144.215
487;	-144.116
488;	-144.151
489;	-144.323
490;	-144.181
491;	-144.266
492;	-144.18
493;	-144.146
494;	-144.174
495;	-144.228
496;	-144.13
497;	-144.107
498;	-144.217
499;	-144.33
500;	-144.089
501;	-144.425
502;	-144.065
503;	-144.192
504;	-144.186
505;	-144.316
506;	-144.133
507;	-144.138
508;	-144.212
509;	-144.263
510;	-144.219
511;	-144.102
512;	-144.298
513;	-144.219
514;	-44.2379
515;	-144.233
516;	-144.258
517;	-144.164
518;	-144.153
519;	-144.308
520;	-144.173
521;	-144.176
522;	-144.368
523;	-144.158
524;	-144.331
525;	-144.093
526;	-144.118
527;	-144.243
528;	-144.259
529;	-144.027
530;	-44.2364
531;	-144.261
532;	-144.214
533;	-144.233
534;	-144.047
535;	-144.296
536;	-144.404
537;	-144.261
538;	-144.236
539;	-144.213
540;	-144.196
541;	-144.216
542;	-144.355
543;	-144.312
544;	-144.356
545;	-144.094
546;	-144.246
547;	-144.313
548;	-144.216
549;	-144.145
550;	-144.084
551;	-144.368
552;	-144.085
553;	-144.169
554;	-44.0737
555;	-144.185
556;	-144.236
557;	-144.319
558;	-144.33
559;	-144.252
560;	-144.273
561;	-144.404
562;	-144.333
563;	-144.309
564;	-144.37
565;	-144.368
566;	-144.402
567;	-144.385
568;	-144.451
569;	-144.349
570;	-144.358
571;	-144.263
572;	-144.334
573;	-144.251
574;	-144.424
575;	-144.357
576;	-144.227
577;	-144.191
578;	-144.47
579;	-144.299
580;	-144.426
581;	-144.384
582;	-144.256
583;	-144.49
584;	-144.206
585;	-144.29
586;	-144.369
587;	-144.372
588;	-144.329
589;	-144.296
590;	-144.114
591;	-144.311
592;	-144.422
593;	-144.391
594;	-144.399
595;	-144.229
596;	-144.248
597;	-144.22
598;	-144.349
599;	-144.261
600;	-144.32
601;	-144.29
602;	-144.308
603;	-144.342
604;	-144.429
605;	-144.328
606;	-144.338
607;	-144.268
608;	-144.375
609;	-144.304
610;	-144.381
611;	-144.402
612;	-144.269
613;	-144.44
614;	-144.28
615;	-144.444
616;	-144.404
617;	-144.346
618;	-144.181
619;	-144.371
620;	-144.349
621;	-144.225
622;	-144.472
623;	-144.367
624;	-144.336
625;	-144.465
626;	-144.412
627;	-144.241
628;	-144.315
629;	-144.456
630;	-144.266
631;	-144.409
632;	-144.346
633;	-144.377
634;	-144.464
635;	-144.289
636;	-144.323
637;	-144.373
638;	-65.8609
639;	-144.466
640;	-144.513
641;	-144.503
642;	-144.323
643;	-144.503
644;	-144.478
645;	-144.51
646;	-144.448
647;	-144.529
648;	-144.527
649;	-144.454
650;	-144.506
651;	-144.497
652;	-144.49
653;	-144.476
654;	-144.514
655;	-144.558
656;	-144.436
657;	-144.295
658;	-144.247
659;	-144.47
660;	-144.355
661;	-144.441
662;	-144.514
663;	-144.406
664;	-144.523
665;	-144.4
666;	-144.466
667;	-144.28
668;	-144.478
669;	-144.355
670;	-144.412
671;	-144.509
672;	-144.378
673;	-144.446
674;	-144.516
675;	-144.399
676;	-144.531
677;	-144.368
678;	-144.448
679;	-144.473
680;	-144.406
681;	-144.39
682;	-144.355
683;	-144.57
684;	-144.516
685;	-144.461
686;	-144.464
687;	-144.461
688;	-144.533
689;	-144.375
690;	-144.425
691;	-144.524
692;	-144.506
693;	-144.471
694;	-144.437
695;	-144.549
696;	-144.427
697;	-144.489
698;	-144.248
699;	-144.452
700;	-144.319
701;	-144.536
702;	-144.547
703;	-144.49
704;	-144.47
705;	-144.527
706;	-144.535
707;	-144.367
708;	-144.48
709;	-144.482
710;	-144.466
711;	-144.396
712;	-144.293
713;	-144.606
714;	-144.381
715;	-144.454
716;	-144.433
717;	-144.51
718;	-144.453
719;	0.437628
720;	-144.588
721;	-144.763
722;	-144.757
723;	-144.702
724;	-144.723
725;	-144.506
726;	-144.756
727;	-144.706
728;	-144.696
729;	-144.691
730;	-144.673
731;	-144.622
732;	-144.762
733;	-144.746
734;	-144.741
735;	-144.574
736;	-144.676
737;	-144.622
738;	-144.669
739;	-144.606
740;	-144.61
741;	-144.706
742;	-144.717
743;	-144.681
744;	-144.665
745;	-144.598
746;	-144.768
747;	-144.659
748;	-144.715
749;	-144.613
750;	-144.715
751;	-144.664
752;	-144.567
753;	-144.585
754;	-144.759
755;	-144.676
756;	-144.59
757;	-144.717
758;	-144.625
759;	-144.657
760;	-144.671
761;	-144.655
762;	-144.723
763;	-144.681
764;	-144.713
765;	-144.594
766;	-144.653
767;	-144.706
768;	-144.744
769;	-144.691
770;	-144.685
771;	-144.618
772;	-144.734
773;	-144.746
774;	-144.675
775;	-144.623
776;	-144.693
777;	-144.696
778;	-144.713
779;	-144.648
780;	-144.752
781;	-144.618
782;	-144.579
783;	-144.757
784;	-144.768
785;	-144.73
786;	-144.73
787;	-144.58
788;	-144.723
789;	-144.651
790;	-144.701
791;	-144.697
792;	-144.655
793;	-144.762
794;	-44.6822
795;	-144.693
796;	-144.649
797;	-144.722
798;	-144.639
799;	-144.684
800;	-144.66
801;	-144.634
802;	-144.738
803;	-144.677
804;	-144.673
805;	-144.675
806;	-144.649
807;	-144.622
808;	-144.637
809;	-144.686
810;	-144.768
811;	-144.676
812;	-144.729
813;	-144.64
814;	-144.694
815;	-144.714
816;	-144.706
817;	-144.76
818;	-144.637
819;	-144.737
820;	-144.754
821;	-144.726
822;	-144.651
823;	-144.651
824;	-144.643
825;	-144.65
826;	-144.774
827;	-144.707
828;	-144.727
829;	-144.749
830;	-144.703
831;	-144.518
832;	-144.556
833;	-144.647
834;	-144.703
835;	-144.642
836;	-144.768
837;	-144.659
838;	-144.699
839;	-144.706
840;	-144.768
841;	-144.743
842;	-144.594
843;	-144.726
844;	-144.652
845;	-144.689
846;	-144.687
847;	-144.693
848;	-144.735
849;	-144.683
850;	-144.697
851;	-144.706
852;	-144.777
853;	-144.785
854;	-144.727
855;	-144.737
856;	-144.737
857;	-144.743
858;	-144.78
859;	-144.692
860;	-144.731
861;	-144.687
862;	-144.734
863;	-144.657
864;	-144.727
865;	-144.769
866;	-144.782
867;	-144.741
868;	-144.724
869;	-144.695
870;	-144.645
871;	-144.727
872;	-144.676
873;	-144.725
874;	-144.677
875;	-144.714
876;	-144.777
877;	-144.651
878;	-144.699
879;	-144.79
880;	-144.731
881;	-144.625
882;	-144.647
883;	-144.752
884;	-144.771
885;	-144.772
886;	-144.663
887;	-144.728
888;	-144.699
889;	-144.646
890;	-144.767
891;	-144.61
892;	-144.674
893;	-144.731
894;	-144.78
895;	-144.67
896;	-144.679
897;	-144.774
898;	-144.683
899;	-144.684
900;	-144.613
901;	-144.731
902;	-144.713
903;	-144.757
904;	-144.744
905;	-144.642
906;	-144.688
907;	-144.623
908;	-144.757
909;	-144.659
910;	-144.726
911;	-144.771
912;	-144.784
913;	-144.743
914;	-144.61
915;	-144.76
916;	-144.778
917;	-144.645
918;	-144.695
919;	-144.732
920;	-144.657
921;	-144.719
922;	-144.561
923;	-144.749
924;	-144.766
925;	-144.673
926;	-144.765
927;	-144.713
928;	-144.772
929;	-144.724
930;	-144.698
931;	-144.73
932;	-144.722
933;	-144.598
934;	-144.731
935;	-144.682
936;	-144.73
937;	-144.682
938;	-144.607
939;	-144.624
940;	-144.646
941;	-144.746
942;	-144.772
943;	-144.612
944;	-144.691
945;	-144.751
946;	-144.749
947;	-144.754
948;	-144.73
949;	-144.689
950;	-144.707
951;	-144.733
952;	-144.564
953;	-144.635
954;	-144.726
955;	-144.691
956;	-144.639
957;	-144.697
958;	-144.713
959;	-144.772
960;	-144.595
961;	-144.776
962;	-144.696
963;	-144.718
964;	-144.675
965;	-144.693
966;	-144.682
967;	-144.778
968;	-144.681
969;	-144.652
970;	-144.612
971;	-144.553
972;	-144.492
973;	-144.615
974;	-31.763
975;	-144.824
976;	-144.803
977;	-144.785
978;	-144.829
979;	-144.823
980;	-144.824
981;	-144.694
982;	-144.844
983;	-144.838
984;	-144.882
985;	-144.773
986;	-144.838
987;	-144.836
988;	-144.828
989;	-144.771
990;	-144.83
991;	-144.829
992;	-144.842
993;	-144.836
994;	-144.804
995;	-144.866
996;	-144.718
997;	-144.763
998;	-144.852
999;	-144.729
1000;	-144.804
1001;	-144.87
1002;	-144.781
1003;	-144.719
1004;	-144.798
1005;	-144.765
1006;	-144.8
1007;	-144.802
1008;	-144.829
1009;	-144.849
1010;	-144.763
1011;	-144.828
1012;	-144.872
1013;	-144.841
1014;	-144.784
1015;	-144.806
1016;	-144.702
1017;	-144.766
1018;	-144.838
1019;	-144.871
1020;	-144.844
1021;	-144.844
1022;	-144.841
1023;	-144.718
1024;	-144.873
1025;	-144.827
1026;	-144.778
1027;	-144.747
1028;	-144.887
1029;	-144.72
1030;	-144.82
1031;	-144.869
1032;	-144.793
1033;	-144.84
1034;	-144.843
1035;	-144.812
1036;	-144.882
1037;	-144.79
1038;	-144.789
1039;	-144.756
1040;	-144.789
1041;	-144.8
1042;	-144.691
1043;	-144.877
1044;	-144.84
1045;	-144.838
1046;	-144.85
1047;	-144.795
1048;	-144.854
1049;	-144.858
1050;	-144.75
1051;	-144.802
1052;	-144.784
1053;	-144.785
1054;	-144.811
1055;	-144.864
1056;	-144.833
1057;	-144.838
1058;	-144.803
1059;	-144.82
1060;	-144.764
1061;	-144.797
1062;	-144.762
1063;	-144.783
1064;	-144.676
1065;	-144.828
1066;	-144.805
1067;	-144.789
1068;	-144.759
1069;	-144.767
1070;	-144.778
1071;	-144.834
1072;	-144.76
1073;	-144.834
1074;	-144.826
1075;	-144.766
1076;	-144.801
1077;	-144.8
1078;	-144.793
1079;	-144.767
1080;	-144.808
1081;	-144.789
1082;	-144.755
1083;	-144.84
1084;	-144.796
1085;	-144.828
1086;	-144.731
1087;	-144.83
1088;	-144.711
1089;	-144.873
1090;	-144.777
1091;	-144.828
1092;	-144.765
1093;	-144.828
1094;	-144.76
1095;	-144.834
1096;	-144.791
1097;	-144.736
1098;	-144.847
1099;	-144.84
1100;	-144.813
1101;	-144.842
1102;	-144.726
1103;	-144.866
1104;	-144.735
1105;	-144.731
1106;	-144.831
1107;	-144.763
1108;	-144.791
1109;	-144.803
1110;	-144.818
1111;	-144.843
1112;	-144.841
1113;	-144.84
1114;	-144.852
1115;	-144.796
1116;	-144.827
1117;	-144.709
1118;	-144.688
1119;	-144.842
1120;	-144.836
1121;	-144.793
1122;	-144.838
1123;	-144.838
1124;	-144.769
1125;	-144.759
1126;	-144.872
1127;	-144.805
1128;	-144.871
1129;	-144.828
1130;	-144.8
1131;	-144.788
1132;	-144.797
1133;	-144.722
1134;	-144.757
1135;	-144.803
1136;	-144.766
1137;	-144.855
1138;	-144.863
1139;	-144.877
1140;	-144.757
1141;	-144.808
1142;	-144.764
1143;	-144.836
1144;	-144.8
1145;	-144.871
1146;	-144.79
1147;	-144.73
1148;	-144.711
1149;	-144.802
1150;	-144.875
1151;	-144.829
1152;	-144.807
1153;	-144.829
1154;	-144.87
1155;	-144.859
1156;	-144.872
1157;	-144.794
1158;	-144.886
1159;	-144.837
1160;	-144.794
1161;	-144.72
1162;	-144.877
1163;	-144.8
1164;	-144.843
1165;	-144.872
1166;	-144.764
1167;	-144.689
1168;	-144.883
1169;	-144.746
1170;	-144.819
1171;	-144.881
1172;	-144.882
1173;	-144.877
1174;	-144.812
1175;	-144.85
1176;	-144.747
1177;	-144.757
1178;	-144.726
1179;	-144.82
1180;	-144.799
1181;	-144.744
1182;	-144.821
1183;	-144.799
1184;	-144.862
1185;	-144.758
1186;	-144.806
1187;	-144.827
1188;	-144.807
1189;	-144.872
1190;	-144.853
1191;	-144.751
1192;	-144.804
1193;	-144.838
1194;	-144.831
1195;	-144.869
1196;	-144.755
1197;	-144.846
1198;	-144.878
1199;	-144.76
1200;	-144.772
1201;	-144.792
1202;	-144.844
1203;	-144.823
1204;	-144.862
1205;	-144.789
1206;	-144.822
1207;	-144.872
1208;	-144.802
1209;	-144.842
1210;	-144.758
1211;	-144.827
1212;	-144.869
1213;	-144.875
1214;	-144.87
1215;	-144.826
1216;	-144.87
1217;	-144.735
1218;	-144.762
1219;	-144.829
1220;	-144.845
1221;	-144.809
1222;	-144.874
1223;	-144.821
1224;	-144.751
1225;	-144.827
1226;	-144.838
1227;	-144.689
1228;	-144.71
1229;	-144.825
1230;	-144.796
1231;	-144.801
1232;	-144.816
1233;	-144.863
1234;	-144.722
1235;	-144.806
1236;	-144.859
1237;	-144.836
1238;	-144.805
1239;	-144.808
1240;	-144.86
1241;	-144.76
1242;	-144.866
1243;	-144.657
1244;	-144.849
1245;	-144.826
1246;	-144.863
1247;	-144.764
1248;	-144.808
1249;	-144.759
1250;	-144.757
1251;	-144.828
1252;	-144.744
1253;	-144.748
1254;	-144.876
1255;	-144.83
1256;	-144.791
1257;	-144.769
1258;	-144.799
1259;	-144.721
1260;	-144.798
1261;	-144.691
1262;	-144.814
1263;	-144.83
1264;	-144.768
1265;	-144.748
1266;	-144.693
1267;	-144.696
1268;	-144.829
1269;	-144.823
1270;	-144.878
1271;	-144.842
1272;	-144.886
1273;	-144.731
1274;	-144.686
1275;	-144.807
1276;	-144.789
1277;	-144.842
1278;	-144.803
1279;	-144.747
1280;	-144.872
1281;	-144.766
1282;	-144.76
1283;	-144.836
1284;	-144.776
1285;	-144.855
1286;	-144.854
1287;	-144.824
1288;	-144.772
1289;	-144.835
1290;	-144.869
1291;	-144.866
1292;	-144.691
1293;	-144.843
1294;	-144.832
1295;	-144.799
1296;	-144.83
1297;	-144.873
1298;	-144.874
1299;	-144.869
1300;	-144.804
1301;	-144.812
1302;	-144.712
1303;	-144.822
1304;	-144.831
1305;	-144.819
1306;	-144.836
1307;	-144.871
1308;	-144.754
1309;	-144.831
1310;	-144.777
1311;	-144.759
1312;	-144.841
1313;	-144.761
1314;	-144.757
1315;	-144.833
1316;	-144.876
1317;	-144.834
1318;	-144.871
1319;	-144.839
1320;	-144.809
1321;	-144.795
1322;	-144.839
1323;	-144.774
1324;	-144.836
1325;	-144.872
1326;	-144.696
1327;	-144.824
1328;	-144.661
1329;	-144.844
1330;	-144.826
1331;	-144.867
1332;	-144.839
1333;	-144.793
1334;	-144.85
1335;	-144.843
1336;	-144.883
1337;	-144.877
1338;	-144.837
1339;	-144.804
1340;	-144.875
1341;	-144.847
1342;	-144.791
1343;	-144.873
1344;	-144.767
1345;	-144.714
1346;	-144.784
1347;	-144.876
1348;	-144.841
1349;	-144.716
1350;	-144.831
1351;	-144.762
1352;	-144.838
1353;	-144.871
1354;	-144.812
1355;	-144.85
1356;	-144.85
1357;	-144.848
1358;	-144.757
1359;	-144.804
1360;	-144.81
1361;	-144.785
1362;	-144.796
1363;	-144.804
1364;	-144.839
1365;	-144.837
1366;	-144.738
1367;	-144.878
1368;	-144.84
1369;	-144.755
1370;	-144.861
1371;	-144.885
1372;	-144.836
1373;	-144.868
1374;	-144.805
1375;	-144.806
1376;	-144.869
1377;	-144.861
1378;	-144.811
1379;	-144.883
1380;	-144.802
1381;	-144.778
1382;	-144.693
1383;	-144.775
1384;	-144.805
1385;	-144.862
1386;	-144.808
1387;	-144.867
1388;	-144.86
1389;	-144.839
1390;	-144.782
1391;	-144.835
1392;	-144.719
1393;	-144.872
1394;	-144.835
1395;	-144.879
1396;	-144.738
1397;	-144.809
1398;	-144.781
1399;	-144.718
1400;	-144.719
1401;	-144.834
1402;	-144.848
1403;	-144.817
1404;	-144.879
1405;	-144.842
1406;	-144.828
1407;	-144.808
1408;	-144.846
1409;	-144.841
1410;	-144.886
1411;	-144.714
1412;	-144.791
1413;	-144.838
1414;	-144.778
1415;	-144.814
1416;	-144.821
1417;	-144.811
1418;	-144.87
1419;	-144.859
1420;	-144.763
1421;	-144.8
1422;	-144.8
1423;	-144.74
1424;	-144.871
1425;	-144.725
1426;	-144.832
1427;	-144.78
1428;	-144.765
1429;	-144.849
1430;	-144.827
1431;	-144.85
1432;	-144.796
1433;	-144.796
1434;	-144.831
1435;	-144.758
1436;	-144.797
1437;	-144.765
1438;	-144.759
1439;	-144.845
1440;	-144.754
1441;	-144.834
1442;	-144.85
1443;	-144.572
1444;	-144.837
1445;	-144.724
1446;	-144.737
1447;	-144.84
1448;	-144.839
1449;	-144.802
1450;	-144.766
1451;	-144.846
1452;	-144.747
1453;	-144.832
1454;	-144.763
1455;	-144.683
1456;	-144.787
1457;	-144.839
1458;	-144.824
1459;	-144.844
1460;	-144.753
1461;	-144.753
1462;	-144.889
1463;	-144.886
1464;	-144.803
1465;	-144.798
1466;	-144.861
1467;	-144.78
1468;	-144.804
1469;	-27.5114
1470;	-144.935
1471;	-144.929
1472;	-144.916
1473;	-144.902
1474;	-144.97
1475;	-144.904
1476;	-144.951
1477;	-144.968
1478;	-144.972
1479;	-144.933
1480;	-144.863
1481;	-144.845
1482;	-144.896
1483;	-144.903
1484;	-144.83
1485;	-144.942
1486;	-144.918
1487;	-144.903
1488;	-144.935
1489;	-144.81
1490;	-144.939
1491;	-144.942
1492;	-144.91
1493;	-144.878
1494;	-144.884
1495;	-144.962
1496;	-144.932
1497;	-144.902
1498;	-144.963
1499;	-144.937
1500;	-144.894
1501;	-144.886
1502;	-144.929
1503;	-144.93
1504;	-144.905
1505;	-144.909
1506;	-144.967
1507;	-144.926
1508;	-144.887
1509;	-144.885
1510;	-144.88
1511;	-144.927
1512;	-144.923
1513;	-144.906
1514;	-144.9
1515;	-144.938
1516;	-144.896
1517;	-144.837
1518;	-144.932
1519;	-144.943
1520;	-144.938
1521;	-144.844
1522;	-144.9
1523;	21.6937
1524;	-145.009
1525;	-145.046
1526;	-144.994
1527;	-144.991
1528;	-144.979
1529;	-145.04
1530;	-145.026
1531;	-145.033
1532;	-144.979
1533;	-145.015
1534;	-145.036
1535;	-145.056
1536;	-145.039
1537;	-145.03
1538;	-144.992
1539;	-145.061
1540;	-145.011
1541;	-144.994
1542;	-145.013
1543;	-145.067
1544;	-145.013
1545;	-144.995
1546;	-144.987
1547;	-145.021
1548;	-145.018
1549;	-145.018
1550;	-145.015
1551;	-144.99
1552;	-144.986
1553;	-144.987
1554;	-145.057
1555;	-145.011
1556;	-145.037
1557;	-145.064
1558;	-145.017
1559;	-145.034
1560;	-145.037
1561;	-145.068
1562;	-145.063
1563;	-145.039
1564;	-145.041
1565;	-145.044
1566;	-145.033
1567;	-145.02
1568;	-145.044
1569;	-144.955
1570;	-145.02
1571;	-145.059
1572;	-145.04
1573;	-145.008
1574;	-145.01
1575;	-145.069
1576;	-145.018
1577;	-145.017
1578;	-145.042
1579;	-145.005
1580;	-145.033
1581;	-144.972
1582;	-145.015
1583;	-145.013
1584;	-145.044
1585;	-145.029
1586;	-144.98
1587;	-145.055
1588;	-145.033
1589;	-145.014
1590;	-145.004
1591;	-145.059
1592;	-145.063
1593;	-145.033
1594;	-145.027
1595;	-145.008
1596;	-145.037
1597;	-145.04
1598;	-145.04
1599;	-145.007
1600;	-145.038
1601;	-144.957
1602;	-145.018
1603;	-145.043
1604;	-144.988
1605;	-145.041
1606;	-145.044
1607;	-145.002
1608;	-145.041
1609;	-144.979
1610;	-145.029
1611;	-145.061
1612;	-145.041
1613;	-145.047
1614;	-145.009
1615;	-144.967
1616;	-144.966
1617;	-145.008
1618;	-145.042
1619;	-145.057
1620;	-145.036
1621;	-145.062
1622;	-145.036
1623;	-145.043
1624;	-145.004
1625;	-145.015
1626;	-145.037
1627;	-145.032
1628;	-144.968
1629;	-145.062
1630;	-145.036
1631;	-145.041
1632;	-145.017
1633;	-145.005
1634;	-145.066
1635;	-145.017
1636;	-145.064
1637;	-145.041
1638;	-145.015
1639;	-145.038
1640;	-145.008
1641;	-145.061
1642;	-145.013
1643;	-145.029
1644;	-145.037
1645;	-145.067
1646;	-145.05
1647;	-144.986
1648;	-145.009
1649;	-144.993
1650;	-145.037
1651;	-144.978
1652;	-145.012
1653;	-145.058
1654;	-145.048
1655;	-145.064
1656;	-145.03
1657;	-145.057
1658;	-145.013
1659;	-145.061
1660;	-145.022
1661;	-145.011
1662;	-145.065
