0.953129 0.953543 0.952064 0.953574 0.951433
0.953129 0.953543 0.952064 0.953574 0.951433
0.953129 0.953543 0.952064 0.953574 0.951433
       0        0        0        0        0
       0        0        0        0        0
0.953129 0.953543 0.952064 0.953574 0.951433
0.953129 0.953543 0.952064 0.953574 0.951433
       0        0        0        0        0
       0        0        0        0        0
0.953129 0.953543 0.952064 0.953574 0.951433
