       0        0        0        0        0
0.897298 0.895719 0.891984 0.895557  0.89097
0.897298 0.895719 0.891984 0.895557  0.89097
       0        0        0        0        0
       0        0        0        0        0
0.897298 0.895719 0.891984 0.895557  0.89097
       0        0        0        0        0
       0        0        0        0        0
       0        0        0        0        0
0.897298 0.895719 0.891984 0.895557  0.89097
