0.920184 0.924087 0.914572  0.91933  0.91869
0.920184 0.924087 0.914572  0.91933  0.91869
0.920184 0.924087 0.914572  0.91933  0.91869
0.920184 0.924087 0.914572  0.91933  0.91869
0.920184 0.924087 0.914572  0.91933  0.91869
       0        0        0        0        0
       0        0        0        0        0
       0        0        0        0        0
       0        0        0        0        0
0.920184 0.924087 0.914572  0.91933  0.91869
