       0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0
       0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0
       0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0
0.539248 0.533529 0.535838 0.536021 0.542487 0.528815 0.546025  0.54101 0.544518 0.548631 0.547552 0.546074 0.538163 0.535193  0.52822 0.536665  0.53184 0.542802 0.543074 0.535281
       0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0
0.539248 0.533529 0.535838 0.536021 0.542487 0.528815 0.546025  0.54101 0.544518 0.548631 0.547552 0.546074 0.538163 0.535193  0.52822 0.536665  0.53184 0.542802 0.543074 0.535281
       0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0
       0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0
       0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0
0.539248 0.533529 0.535838 0.536021 0.542487 0.528815 0.546025  0.54101 0.544518 0.548631 0.547552 0.546074 0.538163 0.535193  0.52822 0.536665  0.53184 0.542802 0.543074 0.535281
