-80131.3 -79377.1 -79532.2 -78811.8 -81021.8 -77877.9 -80563.3 -79406.7 -79950.5 -81191.2 -80280.2 -80585.8 -80424.1   -79910 -78108.7 -79408.9 -78764.5 -80079.2 -81239.7 -78836.1
-21530.7 -21432.4 -21210.1 -21375.8 -21815.3   -20735 -21694.8 -21196.4 -21381.4   -21642 -21232.4 -21180.1 -21692.8 -21683.1   -20964 -21343.5 -21283.7 -21751.7 -21886.3 -21427.5
-15277.4 -15148.2 -15086.8 -15219.7 -15569.6 -14660.5 -15499.7 -14970.4   -15131 -15335.8 -15042.3 -14985.6 -15385.9 -15440.8 -14899.6 -15182.2 -15089.1   -15455 -15519.4 -15313.8
  -10676 -10602.2 -10529.1 -10655.7 -10884.3 -10219.7 -10851.3 -10430.3 -10564.9 -10689.8 -10461.2 -10373.1 -10749.6 -10840.4 -10420.7 -10606.1 -10552.6 -10836.1   -10837 -10743.6
-7696.67 -7666.01 -7545.51 -7651.07 -7790.24 -7345.38 -7771.89 -7482.74 -7601.85 -7664.31 -7466.65 -7357.88 -7747.44 -7840.12 -7482.84 -7607.53 -7630.22 -7802.04 -7790.06 -7714.55
-6972.88 -6974.86 -6795.96 -6986.35 -7076.39 -6646.09 -7033.83 -6780.55 -6908.06 -6931.08 -6698.02  -6599.5 -7038.63 -7133.22 -6772.31 -6899.03 -6950.98 -7131.77 -7079.76 -7047.78
-6153.63 -6163.94 -5977.89 -6170.19  -6252.5 -5832.86 -6221.79 -5946.35 -6063.71 -6080.96 -5853.08 -5730.85 -6218.45 -6343.52 -5981.04 -6087.07 -6135.97 -6318.05 -6237.82 -6246.92
 6819.49  6739.33   6814.7  6755.95  6963.26  6625.34  6927.42  6763.12  6789.66  6930.26  6876.39  6932.43  6856.04  6800.67  6688.18  6799.94  6684.53  6834.67  6935.43  6766.19
-4303.46 -4330.38 -4127.81 -4384.36 -4398.44 -3988.88  -4386.5  -4073.5 -4182.49 -4173.64 -3951.95 -3803.95 -4375.35 -4528.47 -4173.77 -4258.73 -4330.29 -4492.03 -4368.18 -4470.18
-6634.35 -6627.03 -6438.67 -6685.64 -6767.91 -6238.85 -6743.55 -6378.09 -6518.26 -6537.96  -6280.3 -6134.47 -6710.84 -6865.23 -6432.32 -6567.79 -6619.46 -6838.07 -6742.36 -6783.12
