0.765045 0.761267  0.75497 0.763786 0.772522 0.746941 0.767064 0.759655 0.759727 0.772167 0.765777 0.770753 0.769777 0.756208 0.750762 0.763731 0.761959 0.764711 0.770877 0.758076
       0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0
       0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0
0.765045 0.761267  0.75497 0.763786 0.772522 0.746941 0.767064 0.759655 0.759727 0.772167 0.765777 0.770753 0.769777 0.756208 0.750762 0.763731 0.761959 0.764711 0.770877 0.758076
0.765045 0.761267  0.75497 0.763786 0.772522 0.746941 0.767064 0.759655 0.759727 0.772167 0.765777 0.770753 0.769777 0.756208 0.750762 0.763731 0.761959 0.764711 0.770877 0.758076
       0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0
0.765045 0.761267  0.75497 0.763786 0.772522 0.746941 0.767064 0.759655 0.759727 0.772167 0.765777 0.770753 0.769777 0.756208 0.750762 0.763731 0.761959 0.764711 0.770877 0.758076
       0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0
0.765045 0.761267  0.75497 0.763786 0.772522 0.746941 0.767064 0.759655 0.759727 0.772167 0.765777 0.770753 0.769777 0.756208 0.750762 0.763731 0.761959 0.764711 0.770877 0.758076
0.765045 0.761267  0.75497 0.763786 0.772522 0.746941 0.767064 0.759655 0.759727 0.772167 0.765777 0.770753 0.769777 0.756208 0.750762 0.763731 0.761959 0.764711 0.770877 0.758076
