   0.00863694    0.00721109   -0.00371307     0.0121134     0.0205466    -0.0190997     0.0192671   -0.00710878   -0.00153743    0.00664253   -0.00881169    -0.0145187     0.0163877     0.0183901   -0.00489877    0.00527246    0.00449844     0.0208316     0.0183992     0.0150701
    0.0121513   -0.00226947      0.020368   -0.00328077     0.0211539    0.00996956     0.0180364   0.000856828     0.0201699     0.0228467     0.0157048     0.0143545    0.00295631     0.0138308    0.00581646    0.00661951    0.00188784 -4.89893e-005    0.00734296    0.00688898
    0.0215623     0.0391803     0.0228792    0.00280066     0.0145959     0.0273331    0.00709468     0.0249107     0.0303278     0.0266363     0.0130976     0.0127675     0.0248228     0.0318427     0.0208556    0.00880389      0.012697     0.0242962     0.0338585    0.00381363
    0.0335278     0.0206757     0.0233377     0.0302761     0.0286219     0.0221677     0.0337165      0.034499     0.0538021     0.0426102     0.0289679     0.0334844     0.0338086     0.0288144    0.00782888     0.0227235     0.0287996     0.0388744     0.0350413     0.0316481
    0.0290988     0.0358966     0.0219357     0.0383759     0.0464527     0.0420955     0.0200204      0.054611     0.0352477      0.034839      0.030731     0.0525826     0.0367917     0.0305064     0.0306425     0.0418663     0.0350876     0.0485211     0.0547209     0.0368338
    0.0640044     0.0460148      0.060925     0.0470575     0.0588365     0.0453046     0.0718325     0.0713141     0.0467198     0.0572872     0.0799257     0.0756108      0.063217     0.0652063      0.049675     0.0637635     0.0446668     0.0645757     0.0703237     0.0503887
    0.0828796     0.0677367       0.10586     0.0855469     0.0942052     0.0692261     0.0912777     0.0700846     0.0779631     0.0879738     0.0981847      0.105933     0.0788027     0.0776552     0.0750573     0.0805909     0.0805402     0.0685421      0.105735     0.0846961
    -0.506576     -0.488272     -0.482252     -0.480173     -0.510733     -0.465778     -0.498522     -0.494403     -0.480028     -0.508705     -0.509646     -0.508545     -0.507912     -0.494209     -0.468363     -0.498605     -0.496186      -0.49373     -0.520702     -0.473497
     0.179284      0.170776      0.160425      0.154763      0.169455      0.154066      0.176782      0.166858      0.151059      0.174161      0.171753      0.184857      0.196739      0.163963      0.160362      0.171278      0.161151      0.160588      0.161462      0.146228
     0.365185      0.372884      0.364659      0.356755      0.374268      0.344772      0.351857       0.35481      0.368429      0.379526      0.364774      0.369353      0.360201      0.362745      0.358724      0.361807      0.348993      0.372361      0.380713       0.35549
